,extended,country,region,provstate,city,latitude,longitude,specificity,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,natlty1,individual,weaptype1,nkill,property,ishostkid,gname
65383,0,92,6,127,2225,18.252285,81.244812,1.0,0,1.0,0,0,2,3,167,92.0,0,5,0.0,0,0.0,Maoists
69092,0,160,5,389,2691,7.125629,125.963396,1.0,1,0.0,1,0,2,4,3370,160.0,0,5,3.0,0,0.0,New People's Army (NPA)
51083,0,95,10,34,249,33.74324,44.623825,1.0,0,0.0,1,0,2,14,566,95.0,0,5,4.0,1,0.0,Al-Qaida in Iraq
14862,0,145,2,443,2979,11.988947,-86.087363,1.0,0,0.0,1,0,2,4,1762,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
73081,0,4,6,504,3672,36.217655,65.933037,1.0,0,1.0,1,0,2,19,4366,4.0,0,5,7.0,0,0.0,Taliban
66491,0,208,10,320,24,36.182222,8.714722,4.0,0,0.0,1,0,3,4,559,208.0,0,6,1.0,0,0.0,Muslim extremists
15118,0,145,2,436,2933,14.152916,-85.07312,2.0,1,0.0,1,0,2,4,1762,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
10012,0,145,2,440,2859,12.1,-84.9,1.0,0,0.0,1,0,2,4,1768,145.0,0,5,41.0,1,0.0,Nicaraguan Democratic Force (FDN)
81113,0,147,11,108,616,11.840929,13.141459,1.0,0,1.0,1,1,3,8,1219,147.0,0,6,1.0,-9,0.0,Boko Haram
63407,0,4,6,513,3540,33.967929,68.949888,3.0,0,0.0,1,0,2,3,172,4.0,0,5,6.0,-9,0.0,Taliban
82322,0,95,10,252,1907,35.532791,44.827717,1.0,0,0.0,1,0,2,14,524,95.0,0,5,0.0,1,0.0,Kurdistan Workers' Party (PKK)
33110,0,209,10,227,24,40.613181,42.976624,4.0,0,0.0,1,0,1,14,2444,209.0,0,5,2.0,0,0.0,Kurdistan Workers' Party (PKK)
77069,0,173,10,184,1523,16.546944,42.979444,1.0,0,0.0,1,0,3,4,0,173.0,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
28046,0,209,10,225,1853,37.192877,40.581143,1.0,0,0.0,1,0,2,3,2384,209.0,0,5,0.0,1,0.0,Kurdistan Workers' Party (PKK)
42743,0,160,5,1,24,6.05519,121.001323,4.0,0,0.0,1,0,2,3,164,160.0,0,5,1.0,1,0.0,Abu Sayyaf Group (ASG)
2516,0,603,8,190,1603,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,2197,233.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
9262,0,61,2,151,1232,13.46667,-88.38333,1.0,0,0.0,1,0,2,4,1762,61.0,0,5,3.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
6407,0,97,10,464,3090,32.792264,34.999234,2.0,0,0.0,1,0,3,19,3743,97.0,0,5,0.0,1,0.0,Palestinians
18828,0,43,3,271,2106,-33.366238,-70.505302,1.0,0,0.0,1,0,3,3,854,43.0,0,6,1.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
19621,0,603,8,190,1603,54.607712,-5.95621,1.0,0,0.0,1,0,2,3,2085,233.0,0,5,0.0,1,0.0,Irish Republican Army (IRA)
15801,0,185,8,87,506,36.621787,-4.500273,1.0,0,0.0,1,0,3,1,1094,185.0,0,6,1.0,1,0.0,Basque Fatherland and Freedom (ETA)
78435,0,60,10,290,2352,31.212225,34.117065,1.0,1,1.0,1,0,2,4,20,60.0,0,5,5.0,-9,0.0,Muslim extremists
30702,0,98,8,100,544,45.469212,9.174508,1.0,0,0.0,1,0,3,1,1099,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
15425,0,159,3,277,2118,-11.967368,-76.978462,1.0,0,0.0,1,0,3,1,4752,217.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
64924,0,228,10,53,314,15.325443,44.211895,1.0,0,0.0,1,1,3,3,663,228.0,0,6,38.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
25566,1,186,6,215,1981,7.730997,81.67473,3.0,0,0.0,1,0,6,14,2494,186.0,0,5,18.0,0,1.0,Liberation Tigers of Tamil Eelam (LTTE)
10689,0,145,2,450,2964,12.966667,-83.533333,1.0,0,0.0,1,0,2,4,1762,145.0,0,5,3.0,1,0.0,Nicaraguan Democratic Force (FDN)
68908,0,147,11,114,701,10.286653,11.163861,1.0,0,1.0,1,0,3,14,486,147.0,0,6,25.0,-9,0.0,Boko Haram
43180,0,186,6,79,2007,9.718224,80.018501,1.0,0,0.0,1,0,2,14,2520,186.0,0,5,1.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
6496,0,97,10,458,3043,31.771599,35.2034,1.0,0,0.0,1,0,3,14,3643,97.0,0,6,0.0,1,0.0,Palestinians
12209,0,145,2,448,2906,12.333333,-86.783333,1.0,0,0.0,1,0,2,4,1762,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
22573,0,159,3,277,2118,-11.967368,-76.978462,1.0,0,1.0,1,0,3,1,765,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
25947,0,159,3,277,2118,-11.967368,-76.978462,1.0,0,1.0,1,0,2,19,56,159.0,0,8,0.0,1,0.0,Shining Path (SL)
6393,0,97,10,458,3043,31.771599,35.2034,1.0,0,0.0,1,0,3,21,3765,97.0,0,6,0.0,1,0.0,Palestinians
60932,0,160,5,1,74,6.046389,121.078056,2.0,0,0.0,1,0,3,4,138,160.0,0,6,6.0,-9,0.0,Abu Sayyaf Group (ASG)
79930,0,228,10,51,1574,15.325556,45.276111,3.0,0,0.0,1,0,3,14,13,228.0,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
49939,0,92,6,126,899,23.041512,84.544486,1.0,1,0.0,1,0,7,19,1439,92.0,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
49545,0,228,10,52,327,13.129726,45.385571,1.0,0,0.0,1,0,2,3,691,228.0,0,5,1.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
17983,0,183,11,19,164,-26.1072,28.058292,1.0,0,0.0,1,0,3,3,267,183.0,0,6,1.0,1,0.0,African National Congress (South Africa)
78193,0,37,11,117,726,12.370783,14.41828,1.0,0,1.0,1,0,2,14,27,37.0,0,5,0.0,0,0.0,Boko Haram
22544,0,159,3,475,3282,-11.419301,-75.688882,3.0,0,0.0,1,0,2,1,4047,159.0,0,5,0.0,1,0.0,Shining Path (SL)
21040,0,61,2,149,1150,13.69288,-89.199161,1.0,0,0.0,1,0,3,2,1783,61.0,0,6,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
45828,0,92,6,126,802,23.264121,85.644772,1.0,0,0.0,1,0,2,3,1090,92.0,0,5,5.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
48948,0,45,3,359,2549,8.637411,-72.734019,1.0,1,0.0,1,0,7,1,3961,45.0,0,8,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
42576,0,4,6,507,3556,31.631083,65.742226,1.0,0,0.0,1,0,3,8,4485,4.0,0,6,0.0,1,0.0,Taliban
37385,1,45,3,378,2535,3.429344,-76.516037,1.0,0,0.0,1,0,6,14,3216,45.0,0,5,0.0,0,1.0,National Liberation Army of Colombia (ELN)
35415,0,186,6,261,2053,8.404581,81.312434,1.0,0,0.0,1,0,1,4,48,186.0,0,5,2.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
28809,0,159,3,536,3876,-12.058285,-77.105378,1.0,0,0.0,1,0,2,4,562,159.0,0,5,52.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
50884,0,182,11,68,404,2.059819,45.326115,1.0,0,0.0,1,0,3,10,882,182.0,0,6,4.0,1,0.0,Al-Shabaab
22040,0,186,6,215,1969,7.733107,81.68882,1.0,0,0.0,1,0,3,1,2132,186.0,0,6,0.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
73039,0,147,11,166,1309,7.871944,8.008333,1.0,0,1.0,1,0,2,14,27,147.0,0,5,50.0,1,0.0,Fulani extremists
42167,0,92,6,129,2212,21.320179,84.260115,1.0,0,0.0,1,0,2,14,6,92.0,0,5,5.0,0,0.0,Maoists
14939,0,159,3,277,2118,-11.967368,-76.978462,1.0,0,0.0,1,0,3,1,4854,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
25887,0,186,6,268,2029,7.236579,80.208017,1.0,0,0.0,1,0,2,14,2546,186.0,0,5,5.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
10089,0,603,8,190,1603,54.607712,-5.95621,1.0,0,0.0,0,0,1,3,2052,233.0,0,5,0.0,0,0.0,Irish Republican Army (IRA)
20472,0,61,2,149,1150,13.69288,-89.199161,1.0,0,0.0,1,0,2,7,1767,217.0,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
20061,0,183,11,19,147,-26.103533,28.097631,1.0,0,0.0,1,0,3,1,282,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
39567,0,160,5,4,15,6.929089,122.07885,1.0,0,1.0,1,0,3,18,118,160.0,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
62512,0,182,11,70,407,-0.357847,42.54665,1.0,0,0.0,1,0,3,3,175,182.0,0,6,0.0,-9,0.0,Al-Shabaab
26305,0,159,3,277,2118,-11.967368,-76.978462,1.0,0,0.0,1,0,3,7,4209,217.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
23688,0,159,3,476,3350,-9.94069,-76.241065,3.0,0,0.0,0,0,1,3,1653,159.0,0,5,0.0,0,0.0,Shining Path (SL)
57582,0,153,6,352,3753,34.552254,71.181984,1.0,0,0.0,1,0,2,4,4586,153.0,0,5,3.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
55097,0,160,5,0,84,6.537162,122.163252,2.0,0,0.0,1,0,1,4,169,160.0,0,5,1.0,1,0.0,Abu Sayyaf Group (ASG)
68079,0,173,10,61,24,17.567896,44.233563,4.0,0,1.0,1,0,2,4,48,173.0,0,6,14.0,-9,0.0,Houthi extremists (Ansar Allah)
28733,0,92,6,337,3405,30.898024,75.860077,1.0,1,1.0,1,0,7,1,1088,92.0,0,8,0.0,1,0.0,Sikh Extremists
61980,0,182,11,68,404,2.059819,45.326115,1.0,0,0.0,1,0,1,2,835,182.0,0,5,1.0,1,0.0,Al-Shabaab
62476,0,45,3,362,3183,6.961684,-75.426826,3.0,0,0.0,0,0,2,14,2480,45.0,0,8,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
25889,0,61,2,164,1220,13.981479,-89.555717,1.0,0,0.0,1,0,2,4,1836,61.0,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
35084,0,45,3,362,2567,6.48927,-74.40176,3.0,0,0.0,1,0,3,21,3245,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
20382,0,183,11,25,180,-34.057188,18.865482,1.0,0,0.0,1,0,3,2,362,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
51696,0,95,10,33,247,33.303566,44.371773,1.0,0,1.0,1,0,3,14,13,95.0,0,6,1.0,0,0.0,Al-Qaida in Iraq
34720,0,186,6,215,1972,8.577826,81.218719,1.0,0,0.0,0,1,3,4,2538,186.0,0,6,1.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
77322,0,182,11,71,478,3.206583,45.759302,1.0,0,0.0,1,0,3,4,844,422.0,0,6,1.0,1,0.0,Al-Shabaab
27148,0,92,6,496,3424,30.733315,76.779418,1.0,0,0.0,1,0,1,2,4292,92.0,0,5,1.0,0,0.0,Sikh Extremists
53894,0,153,6,468,3130,24.891115,67.143311,1.0,0,1.0,1,1,3,15,4583,153.0,0,6,3.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
80324,0,92,6,126,783,23.951419,86.1946,3.0,0,0.0,1,0,2,14,2906,92.0,0,9,1.0,0,0.0,Maoists
30035,0,92,6,337,3413,31.8186,75.2028,1.0,0,0.0,1,0,2,4,12,92.0,0,5,0.0,1,0.0,Sikh Extremists
25165,0,186,6,215,1983,7.414383,81.830633,1.0,1,0.0,1,0,2,4,1184,186.0,0,5,10.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
28190,0,45,3,377,3194,4.343864,-74.361955,3.0,0,0.0,1,0,2,4,562,45.0,0,5,7.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
57311,0,4,6,526,3618,36.680279,69.112038,3.0,0,0.0,1,0,3,14,814,4.0,0,6,1.0,0,0.0,Taliban
14646,0,183,11,25,161,-33.941849,18.41964,1.0,0,0.0,1,0,3,3,275,183.0,0,5,1.0,0,0.0,African National Congress (South Africa)
72100,0,95,10,32,263,33.420948,43.295662,1.0,0,0.0,1,0,3,1,542,95.0,0,6,0.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
70494,0,182,11,68,404,2.059819,45.326115,1.0,0,0.0,1,0,2,2,826,182.0,0,5,2.0,1,0.0,Al-Shabaab
53107,0,147,11,108,616,11.840929,13.141459,1.0,0,0.0,1,0,2,4,12,147.0,0,8,0.0,1,0.0,Boko Haram
82580,0,209,10,222,1839,37.332346,42.185474,3.0,0,0.0,1,0,2,4,2422,209.0,0,5,2.0,-9,0.0,Kurdistan Workers' Party (PKK)
60243,0,4,6,520,3658,34.643136,71.026034,3.0,0,0.0,1,0,3,14,867,4.0,0,6,1.0,0,0.0,Taliban
44874,0,92,6,265,2021,24.801749,92.944764,3.0,0,0.0,1,0,2,1,2531,186.0,0,5,8.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
10823,0,183,11,18,176,-29.890769,30.975174,1.0,0,0.0,1,0,3,1,327,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
63712,0,182,11,68,404,2.059819,45.326115,1.0,0,0.0,1,0,3,2,559,182.0,0,6,1.0,1,0.0,Al-Shabaab
67178,0,147,11,166,1361,7.267985,9.298841,1.0,0,1.0,1,0,2,14,27,147.0,0,5,4.0,0,0.0,Fulani extremists
15312,0,43,3,272,2110,-36.816006,-73.037659,1.0,0,0.0,1,0,3,19,2749,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
66737,0,45,3,359,2570,8.412236,-72.457974,1.0,0,0.0,1,0,3,3,162,45.0,0,6,3.0,0,0.0,National Liberation Army of Colombia (ELN)
66265,1,147,11,169,1339,7.887778,9.556389,1.0,0,0.0,1,0,6,14,27,147.0,0,9,1.0,0,1.0,Fulani extremists
17261,0,159,3,277,2118,-11.967368,-76.978462,1.0,0,1.0,1,0,3,16,3780,159.0,0,6,0.0,1,0.0,Shining Path (SL)
7636,0,185,8,89,517,40.465595,-3.696263,1.0,0,0.0,1,0,1,4,1097,185.0,0,6,3.0,0,0.0,Basque Fatherland and Freedom (ETA)
55300,0,208,10,314,2391,35.239591,8.750597,1.0,1,1.0,1,0,3,4,48,208.0,0,6,0.0,0,0.0,Muslim extremists
73628,0,95,10,32,24,33.982013,42.594834,4.0,0,1.0,0,1,3,4,0,95.0,0,6,15.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
67428,0,182,11,68,404,2.059819,45.326115,1.0,0,0.0,1,0,3,3,20,182.0,0,6,1.0,-9,0.0,Al-Shabaab
14146,0,69,8,135,24,41.918891,8.737554,4.0,0,1.0,1,0,3,3,1578,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
77076,0,173,10,61,1535,17.565604,44.228944,2.0,0,0.0,1,0,3,4,172,173.0,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
13263,0,186,6,261,1974,9.666399,80.020477,1.0,0,1.0,1,0,3,19,2568,186.0,0,6,1.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
15105,0,183,11,19,146,-25.718321,28.408798,1.0,0,0.0,1,0,1,3,275,183.0,0,6,1.0,0,0.0,African National Congress (South Africa)
49331,0,228,10,50,347,14.762732,49.605728,1.0,0,0.0,1,0,1,2,694,228.0,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
20198,0,183,11,21,191,-26.947957,29.248645,1.0,0,0.0,1,0,3,1,384,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
24869,0,43,3,271,2121,-33.366238,-70.505302,1.0,0,0.0,1,0,3,1,2760,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
68036,0,214,9,145,1080,48.020912,37.529469,1.0,0,0.0,1,0,2,4,48,214.0,0,6,0.0,-9,0.0,Donetsk People's Republic
15023,0,145,2,438,2856,13.131923,-86.345742,3.0,0,0.0,1,0,2,2,3517,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
20872,0,43,3,275,2114,-38.734133,-72.584651,1.0,0,1.0,1,0,3,21,2764,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
52882,0,228,10,52,316,13.219398,45.307838,1.0,0,0.0,1,1,3,14,648,228.0,0,6,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
20326,0,183,11,19,133,-26.31468,27.828306,1.0,0,0.0,1,0,3,2,262,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
40449,0,45,3,363,2492,4.667128,-74.106056,1.0,0,0.0,1,0,3,2,3852,45.0,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
51691,0,95,10,38,250,35.45211,44.375465,1.0,0,1.0,1,0,3,1,578,95.0,0,6,2.0,1,0.0,Al-Qaida in Iraq
67126,0,4,6,526,3632,37.116005,69.044067,1.0,0,1.0,1,0,2,3,4445,4.0,0,5,12.0,0,0.0,Taliban
47622,0,182,11,68,404,2.059819,45.326115,1.0,0,0.0,0,1,1,2,847,182.0,0,6,7.0,1,0.0,Al-Shabaab
60430,1,214,9,145,1068,47.981647,37.762325,1.0,0,0.0,1,0,6,7,1710,422.0,0,5,0.0,0,1.0,Donetsk People's Republic
21809,0,61,2,149,1150,13.69288,-89.199161,1.0,0,1.0,1,0,3,21,1107,61.0,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
62745,0,214,9,145,1068,47.981647,37.762325,1.0,0,1.0,1,0,3,4,1700,214.0,0,6,0.0,-9,0.0,Donetsk People's Republic
26209,0,160,5,5,2711,7.083241,125.600998,1.0,0,1.0,1,0,2,19,1153,160.0,0,8,0.0,1,0.0,New People's Army (NPA)
36824,0,186,6,215,2069,9.040794,80.582727,1.0,0,1.0,1,0,3,4,2600,186.0,0,6,9.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
73354,0,147,11,166,1287,7.732297,9.210412,2.0,0,1.0,1,0,2,14,27,147.0,0,5,1.0,1,0.0,Fulani extremists
56074,0,182,11,68,404,2.059819,45.326115,1.0,0,1.0,1,0,3,4,577,182.0,0,6,1.0,-9,0.0,Al-Shabaab
21167,0,183,11,19,157,-26.189151,28.31707,1.0,0,0.0,1,0,1,2,328,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
60578,0,182,11,66,447,0.949595,43.556059,3.0,0,0.0,1,0,6,14,814,182.0,0,9,0.0,0,0.0,Al-Shabaab
72706,0,228,10,52,335,13.357599,45.69648,1.0,0,0.0,1,0,3,4,219,228.0,0,6,0.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
49526,0,92,6,127,912,18.9,81.35,3.0,0,0.0,1,0,7,1,1460,92.0,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
19332,0,183,11,19,144,-25.748281,28.212069,1.0,0,0.0,1,0,3,2,322,183.0,0,6,1.0,1,0.0,African National Congress (South Africa)
18820,0,43,3,272,2110,-36.816006,-73.037659,1.0,0,0.0,1,0,3,2,2708,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
68037,0,214,9,145,1082,47.963322,37.440448,1.0,0,0.0,1,0,3,14,27,214.0,0,6,0.0,-9,0.0,Donetsk People's Republic
72787,0,147,11,175,1326,6.835866,7.234769,1.0,0,0.0,1,0,2,14,27,147.0,0,5,2.0,1,0.0,Fulani extremists
69975,0,182,11,66,402,1.789637,44.529976,1.0,0,0.0,1,0,6,4,577,182.0,0,5,19.0,0,1.0,Al-Shabaab
58462,0,92,6,127,2196,17.941971,81.103753,1.0,1,0.0,1,0,3,3,12,92.0,0,6,2.0,0,0.0,Maoists
21612,0,186,6,261,2044,9.267091,80.814248,3.0,0,0.0,1,0,2,4,1762,92.0,0,5,58.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
26116,0,155,10,456,3059,32.460617,35.301247,1.0,1,0.0,1,0,1,3,3670,155.0,0,5,1.0,0,0.0,Palestinians
46288,0,160,5,387,2693,9.77026,122.467818,1.0,0,0.0,1,0,7,16,3372,160.0,0,8,0.0,1,0.0,New People's Army (NPA)
29687,0,160,5,396,2699,8.801867,126.30035,1.0,0,0.0,1,0,2,4,562,160.0,0,5,42.0,1,0.0,New People's Army (NPA)
78319,0,160,5,0,24,6.741797,122.398145,4.0,0,0.0,0,0,4,11,119,160.0,0,5,0.0,1,0.0,Abu Sayyaf Group (ASG)
67383,0,228,10,58,1522,13.057677,44.883764,3.0,0,0.0,1,0,3,14,13,228.0,0,6,1.0,-9,0.0,Houthi extremists (Ansar Allah)
54129,0,95,10,34,278,33.848618,44.522125,1.0,0,1.0,1,0,3,15,530,95.0,0,6,2.0,0,0.0,Al-Qaida in Iraq
28055,0,92,6,337,3413,31.8186,75.2028,1.0,1,0.0,1,0,2,3,562,92.0,0,5,3.0,1,0.0,Sikh Extremists
65083,0,214,9,145,1098,48.139713,37.643398,1.0,1,0.0,1,0,3,4,1697,214.0,0,6,0.0,-9,0.0,Donetsk People's Republic
58381,0,95,10,33,247,33.303566,44.371773,1.0,0,1.0,1,0,3,14,486,95.0,0,6,1.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
12851,0,159,3,277,2118,-11.967368,-76.978462,1.0,0,0.0,1,0,2,7,260,217.0,0,5,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
75688,0,214,9,145,1090,47.351321,37.931012,1.0,0,1.0,1,0,6,7,162,422.0,0,5,0.0,1,1.0,Donetsk People's Republic
28419,0,155,10,325,3048,31.346964,34.30143,1.0,0,0.0,1,0,1,14,3677,155.0,0,5,1.0,0,0.0,Palestinians
19166,0,183,11,19,204,-26.095841,27.758589,1.0,0,0.0,1,0,3,3,373,183.0,0,6,3.0,1,0.0,African National Congress (South Africa)
64402,0,228,10,53,314,15.325443,44.211895,1.0,0,0.0,0,0,3,2,673,228.0,0,6,0.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
871,0,603,8,190,1616,54.293235,-6.842351,1.0,0,0.0,1,0,1,4,2069,233.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
42532,0,45,3,367,3165,2.68523,-75.32598,1.0,0,0.0,1,0,2,3,3886,45.0,0,5,4.0,-9,0.0,Revolutionary Armed Forces of Colombia (FARC)
7371,0,69,8,136,131,48.856644,2.34233,1.0,0,0.0,1,0,3,19,1565,69.0,0,6,1.0,1,0.0,Corsican National Liberation Front (FLNC)
29566,0,92,6,494,3410,28.585836,77.153336,1.0,0,0.0,1,0,3,19,56,92.0,0,6,1.0,1,0.0,Sikh Extremists
26137,0,155,10,325,1468,31.502407,34.459743,1.0,0,1.0,1,0,1,14,3649,155.0,0,5,1.0,0,0.0,Palestinians
60363,0,147,11,108,645,10.82636,12.420727,1.0,0,1.0,1,0,2,14,27,147.0,0,5,8.0,1,0.0,Boko Haram
76817,0,182,11,74,476,4.193211,44.994213,1.0,0,0.0,1,0,3,4,901,422.0,0,6,1.0,1,0.0,Al-Shabaab
19871,0,61,2,152,1166,13.5,-88.866667,1.0,0,0.0,1,0,2,14,1770,61.0,0,5,6.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
47302,0,173,10,187,1530,16.893194,42.57526,1.0,0,0.0,1,0,2,4,1972,173.0,0,5,1.0,1,0.0,Houthi extremists (Ansar Allah)
64884,0,228,10,50,325,14.769764,49.374268,1.0,0,0.0,1,0,2,2,559,228.0,0,5,0.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
1342,0,603,8,190,1603,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,2212,216.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
10922,0,603,8,190,1637,54.328629,-5.716669,1.0,0,0.0,1,0,2,3,2127,233.0,0,5,2.0,1,0.0,Irish Republican Army (IRA)
47990,0,160,5,389,2758,7.335014,126.096139,1.0,0,0.0,1,0,2,2,3427,160.0,0,5,6.0,1,0.0,New People's Army (NPA)
17454,0,145,2,440,24,11.727473,-86.21585,4.0,0,0.0,1,0,2,1,3531,145.0,0,5,8.0,1,0.0,Nicaraguan Democratic Force (FDN)
68895,0,92,6,133,2192,15.800344,73.732776,1.0,0,0.0,1,0,7,2,560,92.0,0,8,0.0,1,0.0,Maoists
23075,0,183,11,19,169,-26.371483,28.408806,1.0,0,0.0,0,0,3,3,308,183.0,0,6,1.0,1,0.0,African National Congress (South Africa)
42494,0,102,10,43,266,31.950001,35.933331,1.0,0,1.0,1,1,3,1,510,999.0,0,6,20.0,1,0.0,Al-Qaida in Iraq
11455,0,145,2,448,2909,12.398896,-86.813327,1.0,0,0.0,1,0,2,4,1762,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
73284,0,182,11,70,407,-0.357847,42.54665,1.0,0,1.0,1,0,3,14,818,182.0,0,6,3.0,1,0.0,Al-Shabaab
73296,0,147,11,166,1357,7.719043,9.238704,2.0,0,1.0,1,0,2,14,1231,147.0,0,5,2.0,-9,0.0,Fulani extremists
72434,0,92,6,127,2193,18.555289,81.345462,1.0,0,0.0,1,0,3,3,12,92.0,0,6,0.0,0,0.0,Maoists
78555,0,92,6,127,819,18.391012,81.656929,1.0,0,0.0,1,0,2,14,1339,92.0,0,9,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
16846,0,159,3,277,2118,-11.967368,-76.978462,1.0,0,1.0,1,0,3,1,4754,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
25666,0,209,10,223,1904,37.37386,44.085328,3.0,0,0.0,1,0,2,3,2436,209.0,0,5,3.0,1,0.0,Kurdistan Workers' Party (PKK)
42136,0,95,10,33,247,33.303566,44.371773,1.0,0,0.0,1,1,3,2,590,95.0,0,6,2.0,-9,0.0,Al-Qaida in Iraq
6847,0,603,8,190,1613,54.414416,-6.976641,1.0,0,0.0,1,0,3,4,2060,216.0,0,6,1.0,1,0.0,Irish Republican Army (IRA)
71688,0,160,5,393,2645,10.786173,122.206377,1.0,0,1.0,1,0,7,1,1463,160.0,0,8,0.0,1,0.0,New People's Army (NPA)
71666,0,147,11,118,1425,9.756643,8.874665,1.0,0,1.0,1,0,2,14,13,147.0,0,5,2.0,0,0.0,Fulani extremists
24574,0,159,3,277,3360,-11.122722,-77.610568,1.0,0,1.0,1,0,3,16,4170,159.0,0,6,0.0,1,0.0,Shining Path (SL)
19842,0,186,6,261,2045,9.247688,80.137276,2.0,0,0.0,1,0,2,4,1720,92.0,0,5,1.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
10882,0,45,3,362,2498,6.242026,-75.564766,1.0,0,0.0,1,0,1,2,3202,45.0,0,5,1.0,0,0.0,National Liberation Army of Colombia (ELN)
19488,1,45,3,362,2498,6.242026,-75.564766,1.0,0,0.0,1,0,6,10,3227,45.0,0,5,0.0,0,1.0,National Liberation Army of Colombia (ELN)
