,extended,country,region,provstate,city,latitude,longitude,specificity,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,natlty1,individual,weaptype1,nkill,property,ishostkid,gname
10126,0,61,2,138,875,13.6,-87.76667,1.0,0,0.0,1,0,3,14,1252,61.0,0,5,58.0,1,1.0,Farabundo Marti National Liberation Front (FMLN)
10244,0,159,3,432,2425,-13.942825,-74.312575,1.0,0,0.0,1,0,2,14,2882,159.0,0,5,79.0,1,0.0,Shining Path (SL)
56225,0,209,10,207,24,37.418748,42.491834,4.0,0,0.0,1,0,7,8,1707,209.0,0,8,0.0,1,0.0,Kurdistan Workers' Party (PKK)
54130,0,95,10,35,180,35.45211,44.375465,1.0,0,1.0,1,1,3,4,400,95.0,0,6,4.0,-9,0.0,Al-Qaida in Iraq
51628,0,4,6,300,2578,34.229213,70.193208,2.0,0,1.0,1,0,2,4,3101,422.0,0,5,0.0,1,0.0,Taliban
57672,0,228,10,47,24,16.930414,49.365315,4.0,0,0.0,1,0,2,4,48,228.0,0,5,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
15252,0,183,11,25,133,-33.98263,18.569386,1.0,0,0.0,1,0,3,3,267,183.0,0,5,7.0,1,0.0,African National Congress (South Africa)
28278,0,61,2,145,853,13.678617,-89.268102,1.0,0,0.0,1,0,3,3,1238,61.0,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
77017,0,160,5,0,0,6.482905,122.015549,3.0,0,0.0,1,0,2,4,0,160.0,0,5,0.0,-9,0.0,Abu Sayyaf Group (ASG)
52705,0,95,10,30,177,33.303566,44.371773,1.0,0,1.0,1,0,3,1,391,95.0,0,6,0.0,0,0.0,Al-Qaida in Iraq
51384,0,95,10,30,177,33.303566,44.371773,1.0,0,1.0,1,0,2,3,85,95.0,0,5,3.0,0,0.0,Al-Qaida in Iraq
6680,0,97,10,246,2265,32.089161,34.88382,1.0,0,0.0,1,0,3,14,2623,97.0,0,6,1.0,1,0.0,Palestinians
16578,0,159,3,432,2397,-13.152712,-74.218628,1.0,0,0.0,1,0,1,2,2908,159.0,0,5,3.0,0,0.0,Shining Path (SL)
22224,0,45,3,328,24,9.337295,-73.653621,4.0,0,0.0,1,0,3,21,2197,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
53674,0,147,11,102,463,11.704399,11.088539,1.0,0,1.0,1,0,7,8,51,147.0,0,8,0.0,1,0.0,Boko Haram
49412,0,153,6,484,532,33.915234,71.458679,1.0,1,0.0,1,0,3,19,3265,153.0,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
13964,0,145,2,408,2132,13.835758,-85.869174,1.0,0,0.0,1,0,2,4,412,145.0,0,5,0.0,1,0.0,Nicaraguan Democratic Force (FDN)
58278,0,92,6,118,1604,23.165614,84.516234,3.0,0,0.0,1,0,7,14,2021,92.0,0,8,0.0,1,0.0,Maoists
15064,0,159,3,256,1562,-11.967368,-76.978462,1.0,0,1.0,1,0,3,1,3333,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
4984,0,97,10,412,2221,31.771599,35.2034,1.0,0,0.0,1,0,3,3,301,97.0,0,6,5.0,1,0.0,Palestinians
61197,0,113,10,282,1744,32.069286,20.151144,1.0,0,1.0,1,0,2,15,2131,113.0,0,5,1.0,0,0.0,Muslim extremists
63764,0,153,6,316,2729,31.590166,74.575894,1.0,0,0.0,1,1,3,14,13,153.0,0,6,62.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
56181,0,153,6,484,2714,34.006004,71.53743,1.0,0,0.0,0,0,1,3,3235,153.0,0,5,2.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
35935,0,45,3,334,1876,6.15518,-71.76813,1.0,0,0.0,1,0,1,4,2268,45.0,0,5,2.0,0,0.0,National Liberation Army of Colombia (ELN)
69330,0,153,6,389,2761,33.558414,70.696106,1.0,0,0.0,1,0,2,4,12,153.0,0,5,11.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
37017,0,160,5,0,16,6.681959,121.985477,1.0,0,0.0,1,0,2,3,115,160.0,0,5,2.0,1,0.0,Abu Sayyaf Group (ASG)
56485,0,4,6,457,2598,31.502876,65.845241,1.0,0,0.0,1,1,3,4,162,422.0,0,6,1.0,1,0.0,Taliban
55052,1,160,5,375,1982,16.753657,121.03983,1.0,0,0.0,1,0,6,3,85,160.0,0,5,3.0,0,-9.0,New People's Army (NPA)
51655,0,153,6,389,2720,32.56699,69.831711,1.0,0,0.0,1,0,2,4,20,153.0,0,5,1.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
82422,0,92,6,119,1595,19.362415,81.181007,1.0,0,0.0,1,0,3,3,12,92.0,0,6,0.0,-9,0.0,Maoists
75207,0,92,6,122,1619,18.863646,82.876863,1.0,0,0.0,0,0,3,20,6,92.0,0,6,0.0,0,0.0,Maoists
58993,0,147,11,115,951,11.637489,7.107145,2.0,0,1.0,1,0,2,14,27,147.0,0,5,21.0,1,0.0,Fulani extremists
81444,0,95,10,31,1241,34.399525,45.142685,1.0,0,0.0,1,0,3,14,409,95.0,0,6,0.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
27675,0,61,2,137,873,13.95,-88.63333,1.0,0,0.0,1,0,2,3,412,61.0,0,5,2.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
69509,0,160,5,347,1999,8.113273,125.607828,1.0,1,1.0,1,0,2,14,2372,160.0,0,5,1.0,-9,0.0,New People's Army (NPA)
55614,0,153,6,389,2756,33.726945,70.694618,3.0,0,0.0,1,0,2,4,2046,153.0,0,5,23.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
53228,0,95,10,29,176,33.31065,44.038208,1.0,0,1.0,1,0,2,4,20,95.0,0,5,5.0,0,0.0,Al-Qaida in Iraq
29977,0,159,3,435,2436,-13.277193,-72.217872,1.0,1,0.0,1,0,2,4,1261,159.0,0,5,14.0,1,0.0,Shining Path (SL)
11177,0,45,3,330,1834,7.116294,-73.120026,1.0,0,0.0,1,0,3,15,1967,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
40163,1,45,3,325,24,1.637898,-77.745208,4.0,0,0.0,1,0,6,14,2205,45.0,0,5,0.0,0,1.0,National Liberation Army of Colombia (ELN)
47877,0,160,5,0,16,6.681959,121.985477,1.0,0,1.0,1,0,3,15,101,160.0,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
76854,0,228,10,57,277,13.586484,44.024105,1.0,0,1.0,1,0,3,14,1218,228.0,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
60971,0,214,9,135,824,48.143208,37.753361,1.0,0,1.0,1,0,2,4,1206,214.0,0,6,0.0,-9,0.0,Donetsk People's Republic
40080,0,45,3,326,2345,6.05703,-75.18513,1.0,0,0.0,1,0,3,3,2761,45.0,0,6,0.0,-9,0.0,Revolutionary Armed Forces of Colombia (FARC)
40386,0,160,5,4,15,6.929089,122.07885,1.0,0,1.0,1,0,3,14,16,160.0,0,6,3.0,1,0.0,Abu Sayyaf Group (ASG)
65884,0,228,10,55,264,13.063399,44.880882,1.0,0,0.0,1,0,2,4,524,228.0,0,5,2.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
74604,0,160,5,1,2,6.088221,121.109329,1.0,0,0.0,1,0,2,4,48,160.0,0,5,1.0,0,0.0,Abu Sayyaf Group (ASG)
79627,0,104,11,62,303,2.809093,40.927444,1.0,0,0.0,1,0,4,2,409,104.0,0,5,0.0,1,1.0,Al-Shabaab
20213,0,186,6,203,1441,7.301756,81.67473,3.0,0,0.0,1,0,1,14,1807,186.0,0,9,10.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
4901,0,603,8,178,1184,54.253718,-7.44106,1.0,0,0.0,1,0,3,20,1150,233.0,0,6,1.0,1,0.0,Irish Republican Army (IRA)
22894,0,61,2,146,872,13.733333,-88.883333,1.0,0,1.0,1,0,3,21,1234,61.0,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
38651,0,69,8,126,744,41.930607,8.742907,1.0,0,0.0,0,0,3,4,1103,69.0,0,6,0.0,0,0.0,Corsican National Liberation Front (FLNC)
47867,0,4,6,298,2620,33.279501,69.598588,2.0,0,0.0,1,0,7,1,3123,92.0,0,8,0.0,1,0.0,Taliban
82522,0,123,11,271,1746,14.929512,-3.889058,2.0,0,0.0,1,0,5,14,13,123.0,0,5,0.0,0,1.0,Muslim extremists
20250,0,92,6,452,2540,22.8725,78.107222,1.0,0,0.0,1,0,2,14,3038,92.0,0,5,5.0,1,0.0,Sikh Extremists
78715,0,160,5,374,1986,9.420658,125.620484,2.0,0,1.0,1,0,3,4,48,160.0,0,6,0.0,1,0.0,New People's Army (NPA)
19546,0,43,3,250,1550,-33.366238,-70.505302,1.0,0,1.0,1,0,2,19,56,43.0,0,8,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
46053,1,92,6,121,628,18.18151,81.948026,2.0,0,0.0,1,0,2,14,951,92.0,0,5,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
19168,0,61,2,139,903,13.79833,-89.17889,1.0,0,1.0,1,0,3,21,1286,61.0,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
38631,0,160,5,357,1991,9.02025,126.23322,1.0,0,0.0,1,0,2,1,2410,160.0,0,5,0.0,-9,0.0,New People's Army (NPA)
32473,0,69,8,132,764,44.517611,3.501873,1.0,0,0.0,1,0,3,2,1127,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
37405,0,603,8,178,1178,55.011562,-7.312045,1.0,0,0.0,1,0,8,14,1448,233.0,0,9,0.0,1,0.0,Irish Republican Army (IRA)
20499,0,603,8,178,1177,54.607712,-5.95621,1.0,0,0.0,1,0,1,3,1492,233.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
77389,0,209,10,207,24,37.418748,42.491834,4.0,0,0.0,1,0,3,14,13,209.0,0,6,3.0,-9,0.0,Kurdistan Workers' Party (PKK)
20348,0,159,3,256,1562,-11.967368,-76.978462,1.0,0,0.0,1,0,3,2,3388,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
46240,0,160,5,1,22,6.050458,121.012245,1.0,0,0.0,1,0,3,1,113,160.0,0,6,2.0,1,0.0,Abu Sayyaf Group (ASG)
48914,0,92,6,121,598,18.924224,83.010623,1.0,0,0.0,1,0,3,3,919,92.0,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
19125,0,92,6,316,2533,30.672393,74.755048,3.0,0,0.0,1,0,1,1,3028,92.0,0,5,1.0,0,0.0,Sikh Extremists
62537,0,214,9,135,786,47.981647,37.762325,1.0,0,0.0,1,0,2,14,1204,214.0,0,5,2.0,-9,0.0,Donetsk People's Republic
38752,0,160,5,1,22,6.050458,121.012245,1.0,0,0.0,1,0,1,15,82,160.0,0,5,2.0,0,0.0,Abu Sayyaf Group (ASG)
27791,0,159,3,256,1562,-11.967368,-76.978462,1.0,0,0.0,1,0,3,3,3366,159.0,0,5,2.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
49346,0,92,6,118,594,23.806818,84.296339,2.0,0,0.0,1,0,6,14,915,92.0,0,9,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
17417,0,145,2,392,2083,13.564251,-86.02984,1.0,0,1.0,1,0,3,16,2475,145.0,0,6,0.0,1,0.0,Nicaraguan Democratic Force (FDN)
49467,0,45,3,332,2299,6.820856,-71.324402,2.0,0,0.0,1,0,3,21,2709,45.0,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
12727,0,61,2,140,24,14.191665,-89.1706,4.0,0,0.0,1,0,2,4,1261,61.0,0,5,28.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
67460,1,92,6,119,1570,19.175051,81.246376,2.0,0,1.0,1,0,6,1,123,92.0,0,5,0.0,0,1.0,Maoists
18324,0,159,3,256,1562,-11.967368,-76.978462,1.0,0,0.0,1,0,3,2,3349,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
66291,0,113,10,290,1759,31.927389,12.251627,1.0,0,1.0,1,0,3,8,51,113.0,0,6,0.0,1,0.0,Muslim extremists
10338,0,145,2,392,2169,13.92403,-86.08498,3.0,1,0.0,1,0,2,4,1235,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
16958,0,159,3,256,1562,-11.967368,-76.978462,1.0,0,0.0,1,0,3,3,1570,159.0,0,6,0.0,1,0.0,Shining Path (SL)
53734,0,209,10,217,1399,38.457543,40.647071,1.0,0,0.0,1,0,2,4,427,209.0,0,5,3.0,-9,0.0,Kurdistan Workers' Party (PKK)
53668,0,95,10,34,184,36.354145,43.14357,1.0,0,0.0,0,0,3,15,357,95.0,0,6,0.0,0,0.0,Al-Qaida in Iraq
58569,0,160,5,380,2010,13.882276,120.913666,1.0,0,0.0,1,0,7,19,1200,160.0,0,5,0.0,1,0.0,New People's Army (NPA)
59677,0,214,9,135,785,47.117252,37.572659,1.0,0,0.0,1,0,7,4,427,214.0,0,5,3.0,1,0.0,Donetsk People's Republic
15979,0,185,8,81,388,43.291618,-1.977903,1.0,0,0.0,1,0,2,14,735,69.0,0,8,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
35044,0,186,6,240,1438,6.941837,79.861687,1.0,0,0.0,1,1,3,1,702,186.0,0,6,90.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
11015,0,185,8,81,388,43.291618,-1.977903,1.0,0,0.0,1,0,3,4,737,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
29878,0,209,10,195,1260,41.106178,28.689863,1.0,0,1.0,1,0,7,1,702,209.0,0,8,0.0,1,0.0,Kurdistan Workers' Party (PKK)
61731,0,214,9,135,797,48.04668,37.942146,1.0,1,0.0,1,0,3,20,6,214.0,0,6,0.0,0,0.0,Donetsk People's Republic
64709,0,182,11,64,305,4.120602,43.890526,1.0,1,0.0,1,0,2,19,557,182.0,0,5,5.0,1,0.0,Al-Shabaab
63979,0,159,3,432,2398,-12.950153,-74.020741,3.0,0,0.0,0,0,2,4,12,159.0,0,5,0.0,0,0.0,Shining Path (SL)
42204,1,95,10,30,177,33.303566,44.371773,1.0,0,0.0,1,0,6,7,353,6.0,0,5,2.0,0,1.0,Al-Qaida in Iraq
59964,0,214,9,135,810,48.730804,37.574596,1.0,0,0.0,1,0,7,19,1200,214.0,0,8,0.0,1,0.0,Donetsk People's Republic
17660,0,183,11,25,121,-33.941849,18.41964,1.0,0,0.0,0,0,3,4,226,183.0,0,6,0.0,0,0.0,African National Congress (South Africa)
71964,0,228,10,57,1127,13.181362,43.728558,3.0,0,0.0,1,0,3,14,639,228.0,0,6,2.0,-9,0.0,Houthi extremists (Ansar Allah)
5444,0,97,10,412,2221,31.771599,35.2034,1.0,0,0.0,1,0,3,2,2557,97.0,0,6,1.0,1,0.0,Palestinians
71501,0,209,10,217,1357,38.059761,40.388604,3.0,0,0.0,1,0,3,2,1690,209.0,0,6,0.0,0,0.0,Kurdistan Workers' Party (PKK)
17932,0,159,3,432,2422,-12.955214,-74.252729,1.0,0,1.0,1,0,3,21,1961,159.0,0,6,0.0,1,0.0,Shining Path (SL)
75637,0,209,10,217,1349,38.292876,41.022436,1.0,1,0.0,1,0,3,4,48,209.0,0,6,1.0,1,0.0,Kurdistan Workers' Party (PKK)
77223,0,173,10,172,1116,16.893194,42.57526,1.0,0,0.0,1,0,3,14,1372,173.0,0,6,0.0,0,0.0,Houthi extremists (Ansar Allah)
82462,0,209,10,208,1356,37.300035,44.572792,3.0,0,0.0,1,0,3,4,48,209.0,0,6,2.0,-9,0.0,Kurdistan Workers' Party (PKK)
80259,0,214,9,135,789,48.143208,37.753361,1.0,0,0.0,1,0,3,14,853,214.0,0,6,4.0,1,0.0,Donetsk People's Republic
22040,0,186,6,203,1439,7.733107,81.68882,1.0,0,0.0,1,0,3,1,1518,186.0,0,6,0.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
48210,0,153,6,484,2739,33.528893,71.056122,1.0,0,0.0,1,0,1,2,3215,153.0,0,5,1.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
17920,0,183,11,19,149,-26.252697,27.870275,1.0,0,0.0,1,0,3,3,229,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
42319,0,209,10,191,1346,36.976667,36.738466,3.0,1,0.0,1,0,3,19,1655,209.0,0,6,0.0,1,0.0,Kurdistan Workers' Party (PKK)
50440,0,147,11,100,466,11.840929,13.141459,1.0,0,0.0,1,0,2,4,883,147.0,0,5,3.0,1,0.0,Boko Haram
79240,0,92,6,118,618,23.505758,84.570792,2.0,0,1.0,0,0,3,3,85,92.0,0,6,0.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
82458,0,173,10,176,1153,18.314753,42.725163,1.0,0,0.0,0,0,3,4,1411,173.0,0,6,0.0,0,0.0,Houthi extremists (Ansar Allah)
39825,0,160,5,0,8,6.556828,121.883449,1.0,1,0.0,1,0,1,14,66,160.0,0,9,1.0,0,0.0,Abu Sayyaf Group (ASG)
1540,0,603,8,178,1199,55.011562,-7.312045,1.0,0,0.0,1,0,1,4,1499,216.0,0,5,2.0,0,0.0,Irish Republican Army (IRA)
24207,0,155,10,304,2222,31.502407,34.459743,1.0,0,0.0,1,0,1,14,2573,155.0,0,9,1.0,0,0.0,Palestinians
32599,0,45,3,342,1869,3.429344,-76.516037,1.0,0,0.0,0,0,3,6,2705,45.0,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
16193,0,145,2,401,2111,12.893423,-85.136456,1.0,0,0.0,1,0,2,4,1235,145.0,0,5,2.0,1,0.0,Nicaraguan Democratic Force (FDN)
69146,0,113,10,282,1744,32.069286,20.151144,1.0,0,0.0,1,1,3,4,48,113.0,0,6,4.0,0,0.0,Muslim extremists
48420,0,228,10,45,278,12.838674,44.868883,4.0,0,0.0,1,1,3,4,512,228.0,0,6,1.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
32166,0,603,8,178,1177,54.607712,-5.95621,1.0,0,0.0,1,0,3,1,1467,233.0,0,6,0.0,1,0.0,Irish Republican Army (IRA)
18803,0,61,2,140,850,14.12458,-89.293171,1.0,0,0.0,1,0,2,4,1235,61.0,0,5,15.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
61980,0,182,11,63,304,2.059819,45.326115,1.0,0,0.0,1,0,1,2,584,182.0,0,5,1.0,1,0.0,Al-Shabaab
17462,0,145,2,405,2185,12.82166,-84.203876,1.0,0,0.0,1,0,3,11,2509,145.0,0,6,0.0,1,0.0,Nicaraguan Democratic Force (FDN)
18567,0,45,3,422,2284,2.47973,-72.95746,2.0,0,0.0,1,0,6,4,2687,45.0,0,5,0.0,0,1.0,Revolutionary Armed Forces of Colombia (FARC)
80807,1,147,11,111,1051,5.668971,6.340234,3.0,0,0.0,1,0,6,8,1356,147.0,0,5,0.0,0,1.0,Fulani extremists
12194,0,183,11,18,97,-29.861824,31.008293,1.0,0,0.0,1,0,3,3,202,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
48769,0,92,6,119,686,18.667221,81.671991,1.0,0,0.0,1,0,7,1,1018,92.0,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
18224,0,92,6,316,24,31.147131,75.341218,4.0,0,1.0,1,0,1,14,2977,92.0,0,5,1.0,0,0.0,Sikh Extremists
32500,0,183,11,18,148,-29.688309,30.187246,1.0,1,0.0,1,0,2,22,268,183.0,0,5,6.0,0,0.0,African National Congress (South Africa)
25643,0,209,10,210,1407,37.537556,40.887996,1.0,0,0.0,1,0,2,4,1261,209.0,0,5,4.0,1,0.0,Kurdistan Workers' Party (PKK)
48627,0,4,6,467,2610,36.420551,64.89389,1.0,0,0.0,1,0,3,2,3117,4.0,0,6,0.0,0,0.0,Taliban
31958,0,69,8,126,24,41.918891,8.737554,4.0,0,1.0,1,0,3,2,410,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
54616,0,160,5,355,2033,7.448212,125.809424,2.0,0,0.0,1,0,3,4,2408,160.0,0,6,0.0,1,0.0,New People's Army (NPA)
62763,0,147,11,158,961,7.913514,10.064535,1.0,0,0.0,1,0,2,14,559,147.0,0,5,20.0,1,0.0,Fulani extremists
77435,0,228,10,51,259,14.360278,47.341944,1.0,0,0.0,1,0,3,14,469,228.0,0,6,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
15399,0,183,11,19,144,-26.355773,28.208044,1.0,0,0.0,1,0,3,3,188,183.0,0,6,1.0,1,0.0,African National Congress (South Africa)
73284,0,182,11,65,307,-0.357847,42.54665,1.0,0,1.0,1,0,3,14,566,182.0,0,6,3.0,1,0.0,Al-Shabaab
37670,1,160,5,0,35,6.51792,122.12822,1.0,0,0.0,1,0,6,1,46,160.0,0,5,1.0,0,1.0,Abu Sayyaf Group (ASG)
48270,0,153,6,316,2730,33.594013,73.069077,1.0,0,1.0,1,0,2,14,403,153.0,0,5,3.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
18827,0,183,11,19,115,-26.252697,27.870275,1.0,0,0.0,1,0,2,3,229,183.0,0,5,0.0,1,0.0,African National Congress (South Africa)
65263,0,228,10,50,241,15.325443,44.211895,1.0,0,0.0,0,0,1,2,1373,228.0,0,5,0.0,-9,0.0,Houthi extremists (Ansar Allah)
61572,0,209,10,218,1409,36.853067,40.047375,1.0,0,0.0,0,0,1,2,1710,209.0,0,6,0.0,1,0.0,Kurdistan Workers' Party (PKK)
44147,0,95,10,31,204,33.953167,44.921906,1.0,0,1.0,1,0,2,14,6,95.0,0,5,14.0,1,0.0,Al-Qaida in Iraq
61064,0,95,10,34,1769,36.269463,43.374397,1.0,0,0.0,1,0,3,14,853,95.0,0,6,0.0,-9,0.0,Muslim extremists
35748,0,45,3,342,1869,3.429344,-76.516037,1.0,1,0.0,1,0,2,19,2267,45.0,0,8,0.0,1,0.0,National Liberation Army of Colombia (ELN)
67416,0,228,10,45,236,12.825647,44.846416,1.0,0,0.0,1,0,3,11,1410,228.0,0,6,86.0,1,0.0,Houthi extremists (Ansar Allah)
36013,0,69,8,126,759,42.657985,9.414215,1.0,0,0.0,1,0,3,2,1112,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
80432,0,95,10,33,1267,33.669458,44.381155,2.0,0,0.0,1,0,3,4,48,95.0,0,6,1.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
81777,0,147,11,159,978,7.95745,5.547937,1.0,0,0.0,1,0,1,2,1343,147.0,0,5,1.0,0,0.0,Fulani extremists
57103,0,65,11,71,315,8.984457,38.807635,1.0,0,0.0,1,1,3,14,547,65.0,0,6,2.0,1,0.0,Al-Shabaab
16506,0,43,3,250,1550,-33.366238,-70.505302,1.0,0,0.0,1,0,3,14,1956,43.0,0,6,1.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
53208,0,95,10,35,219,35.272076,43.915043,1.0,0,1.0,1,0,3,4,48,95.0,0,6,0.0,0,0.0,Al-Qaida in Iraq
78992,0,95,10,34,184,36.354145,43.14357,1.0,0,0.0,1,0,3,8,51,95.0,0,6,2.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
33034,0,209,10,208,24,37.449429,43.750656,4.0,0,0.0,1,0,2,4,412,209.0,0,5,17.0,1,0.0,Kurdistan Workers' Party (PKK)
81051,1,147,11,165,1016,6.751852,4.877997,1.0,0,0.0,1,0,6,2,1345,147.0,0,5,1.0,0,1.0,Fulani extremists
9576,0,69,8,126,762,41.785303,8.980413,1.0,0,0.0,1,0,3,1,1122,69.0,0,6,1.0,1,0.0,Corsican National Liberation Front (FLNC)
29471,0,185,8,82,380,36.686562,-6.137173,1.0,0,0.0,0,0,1,3,653,185.0,0,6,0.0,0,0.0,Basque Fatherland and Freedom (ETA)
78514,0,182,11,75,334,11.264581,49.251518,2.0,0,0.0,1,0,2,4,427,182.0,0,5,23.0,-9,0.0,Al-Shabaab
31325,0,209,10,218,1373,37.235821,39.762058,1.0,0,0.0,1,0,2,14,1673,209.0,0,5,1.0,0,0.0,Kurdistan Workers' Party (PKK)
