,extended,country,region,provstate,city,latitude,longitude,specificity,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,natlty1,individual,weaptype1,nkill,property,ishostkid,gname
25385,0,92,6,365,4862,30.34,76.38,3.0,0,0.0,1,0,2,8,6544,92.0,0,5,8.0,1,0.0,Sikh Extremists
18953,0,61,2,171,1620,13.69288,-89.199161,1.0,0,1.0,1,0,3,21,2708,61.0,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
35132,0,603,8,57,2269,51.504387,-0.140041,1.0,0,0.0,1,0,3,14,3253,216.0,0,6,0.0,1,0.0,Irish Republican Army (IRA)
78867,0,92,6,152,3033,19.709905,83.365003,1.0,0,0.0,0,0,3,3,85,92.0,0,6,0.0,0,0.0,Maoists
49292,0,228,10,60,515,13.88908,45.870951,2.0,0,0.0,1,0,2,4,1080,228.0,0,5,1.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
19253,0,43,3,301,2939,-33.366238,-70.505302,1.0,0,1.0,1,0,2,19,56,43.0,0,8,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
17495,0,160,5,438,3694,15.544809,120.763556,1.0,0,0.0,1,0,5,14,5036,160.0,0,5,0.0,1,1.0,New People's Army (NPA)
25079,0,92,6,365,4780,30.34,76.38,1.0,0,0.0,1,0,3,15,6423,92.0,0,6,4.0,1,0.0,Sikh Extremists
13510,0,145,2,499,4093,12.984322,-86.963095,1.0,0,0.0,1,0,2,4,2660,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
41713,0,173,10,67,475,21.543155,39.174905,1.0,0,0.0,1,0,2,7,1003,217.0,0,6,9.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
19051,0,61,2,171,1620,13.69288,-89.199161,1.0,0,1.0,1,0,2,19,56,61.0,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
56552,0,228,10,61,446,15.325443,44.211895,1.0,0,0.0,1,0,3,4,56,228.0,0,6,6.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
7708,0,603,8,212,2263,54.607712,-5.95621,1.0,0,0.0,1,0,2,3,3113,233.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
55875,0,182,11,80,575,-0.357847,42.54665,1.0,0,0.0,1,0,3,4,402,182.0,0,6,1.0,-9,0.0,Al-Shabaab
21913,0,43,3,301,2939,-33.366238,-70.505302,1.0,0,0.0,1,0,2,3,4165,43.0,0,5,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
13391,0,145,2,499,3592,12.136647,-86.250767,4.0,0,0.0,1,0,2,4,2660,145.0,0,5,23.0,1,0.0,Nicaraguan Democratic Force (FDN)
55418,0,92,6,149,1337,19.143321,81.576095,1.0,0,1.0,1,0,2,16,2211,92.0,0,5,3.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
46784,0,160,5,1,22,6.050458,121.012245,1.0,0,0.0,1,0,3,1,13,160.0,0,6,2.0,1,0.0,Abu Sayyaf Group (ASG)
57848,0,160,5,13,3730,8.455393,125.159241,1.0,0,0.0,1,0,2,4,93,160.0,0,5,1.0,-9,0.0,New People's Army (NPA)
7901,0,603,8,212,2263,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,3302,233.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
69532,0,95,10,38,355,33.303566,44.371773,1.0,0,0.0,1,0,3,14,1888,95.0,0,6,2.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
22492,0,186,6,290,2756,6.941837,79.861687,1.0,0,0.0,1,0,1,17,3764,186.0,0,5,2.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
32083,0,45,3,412,3527,7.894195,-72.503885,1.0,0,1.0,0,0,3,20,4807,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
81146,0,95,10,41,2416,35.415855,43.114769,1.0,0,0.0,1,0,3,14,27,95.0,0,6,3.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
16239,0,92,6,365,4841,31.175476,75.931082,1.0,0,0.0,1,0,1,2,6517,92.0,0,5,1.0,0,0.0,Sikh Extremists
19340,0,159,3,537,4621,-12.955214,-74.252729,1.0,0,0.0,1,0,1,2,6318,159.0,0,5,1.0,0,0.0,Shining Path (SL)
64933,0,182,11,78,572,2.059819,45.326115,1.0,0,0.0,1,0,3,8,4610,182.0,0,6,0.0,1,0.0,Muslim extremists
61153,0,182,11,78,572,2.059819,45.326115,1.0,0,1.0,1,0,3,4,402,182.0,0,6,0.0,-9,0.0,Al-Shabaab
13554,0,159,3,307,2951,-11.967368,-76.978462,1.0,0,1.0,1,0,3,9,7249,159.0,0,6,1.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
51620,0,228,10,56,499,12.8,45.033333,2.0,0,0.0,1,0,2,4,20,228.0,0,6,12.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
77085,0,228,10,59,489,15.45639,45.324871,1.0,1,0.0,0,0,3,14,1812,228.0,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
14938,0,159,3,307,2951,-11.967368,-76.978462,1.0,0,0.0,1,0,3,1,7233,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
50345,0,147,11,128,888,11.829979,12.630177,1.0,0,1.0,1,0,3,3,1861,147.0,0,6,0.0,1,0.0,Boko Haram
76314,0,182,11,78,572,2.059819,45.326115,1.0,0,0.0,1,0,3,2,1301,182.0,0,6,3.0,1,0.0,Al-Shabaab
77403,0,228,10,68,2220,13.599058,43.88771,1.0,0,1.0,1,0,3,14,1327,228.0,0,6,2.0,1,0.0,Houthi extremists (Ansar Allah)
29093,0,159,3,307,2951,-11.967368,-76.978462,1.0,0,0.0,1,0,3,2,7257,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
40388,0,160,5,11,70,14.67428,121.057495,1.0,0,0.0,1,0,3,19,274,160.0,0,6,3.0,1,0.0,Abu Sayyaf Group (ASG)
35094,0,185,8,99,711,43.258434,-2.921819,1.0,0,0.0,0,0,3,2,586,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
18587,0,43,3,301,2939,-33.366238,-70.505302,1.0,0,0.0,1,0,3,14,4182,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
61127,0,4,6,572,5096,34.108889,69.624444,3.0,0,0.0,1,0,2,3,3460,4.0,0,5,29.0,1,0.0,Taliban
61220,0,95,10,43,2444,35.222231,44.362898,4.0,0,0.0,1,0,3,3,12,95.0,0,6,0.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
61309,0,228,10,60,491,14.061524,46.914952,3.0,0,0.0,1,0,2,4,330,228.0,0,5,6.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
49389,0,92,6,155,1191,19.413354,80.00591,1.0,1,0.0,1,0,2,3,2048,92.0,0,9,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
35654,0,45,3,421,24,6.547306,-71.002231,4.0,0,0.0,0,0,3,21,4819,45.0,0,6,2.0,1,0.0,National Liberation Army of Colombia (ELN)
51150,0,95,10,39,357,33.74324,44.623825,1.0,0,1.0,1,1,3,3,175,95.0,0,6,2.0,-9,0.0,Al-Qaida in Iraq
1567,0,603,8,212,2263,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,3117,216.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
57299,0,228,10,60,476,13.850725,46.201563,3.0,0,0.0,1,0,2,4,1005,228.0,0,5,4.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
32787,0,155,10,354,1973,31.502407,34.459743,1.0,1,0.0,0,0,1,14,5616,97.0,0,9,0.0,0,0.0,Palestinians
20139,0,183,11,21,202,-29.861824,31.008293,1.0,0,0.0,1,0,3,2,474,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
37131,0,160,5,7,15,6.929089,122.07885,1.0,0,0.0,1,0,3,14,279,160.0,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
15762,0,145,2,493,4027,13.131923,-86.345742,3.0,0,0.0,1,0,2,2,5423,145.0,0,5,3.0,1,0.0,Nicaraguan Democratic Force (FDN)
59465,0,92,6,152,3121,21.57793,83.476095,1.0,0,0.0,1,0,7,1,2110,92.0,0,8,0.0,1,0.0,Maoists
32795,0,69,8,158,1450,41.930607,8.742907,1.0,0,0.0,1,0,3,1,826,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
55541,0,69,8,20,196,48.883709,2.238342,1.0,0,0.0,1,0,2,4,4593,69.0,1,9,0.0,0,0.0,Muslim extremists
17641,0,92,6,157,4769,25.47283,82.570528,1.0,0,0.0,1,0,1,2,6413,92.0,0,5,3.0,0,0.0,Sikh Extremists
71883,0,95,10,38,355,33.303566,44.371773,1.0,0,0.0,1,0,3,14,730,95.0,0,6,1.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
53533,0,153,6,380,5313,33.796459,71.558487,1.0,0,0.0,1,0,3,3,4346,153.0,0,6,6.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
31838,0,155,10,514,4265,31.784838,35.224613,1.0,1,0.0,1,0,8,19,56,97.0,0,9,0.0,1,0.0,Palestinians
54213,0,153,6,479,5301,34.320023,71.399002,1.0,1,0.0,1,0,3,17,6977,153.0,0,6,0.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
18576,0,92,6,365,4877,30.306944,74.336111,2.0,0,0.0,1,0,2,14,6567,92.0,0,5,5.0,1,0.0,Sikh Extremists
67060,0,214,9,167,1519,48.143208,37.753361,1.0,1,0.0,1,0,2,4,48,214.0,0,6,0.0,1,0.0,Donetsk People's Republic
20809,0,43,3,302,2952,-37.029655,-73.144447,1.0,0,0.0,1,0,3,2,4153,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
60876,1,153,6,365,5304,30.163641,71.402035,1.0,0,0.0,1,0,6,2,6980,153.0,0,5,1.0,0,1.0,Tehrik-i-Taliban Pakistan (TTP)
20250,0,92,6,317,4828,22.8725,78.107222,1.0,0,0.0,1,0,2,14,6485,92.0,0,5,5.0,1,0.0,Sikh Extremists
42839,0,186,6,237,2873,8.81041,80.4615,1.0,0,0.0,1,0,2,1,3882,186.0,0,5,1.0,-9,0.0,Liberation Tigers of Tamil Eelam (LTTE)
54205,0,147,11,135,876,11.974328,8.50026,1.0,0,0.0,1,0,2,15,215,147.0,0,5,3.0,0,0.0,Boko Haram
64636,0,28,9,325,3302,45.183961,15.828342,1.0,0,0.0,1,0,2,15,4566,28.0,0,9,0.0,0,0.0,Muslim extremists
60790,0,147,11,138,1943,9.580896,8.780507,2.0,0,1.0,1,0,2,14,27,147.0,0,5,4.0,1,0.0,Fulani extremists
23211,0,186,6,291,2798,9.267091,80.814248,1.0,0,0.0,1,0,2,2,167,186.0,0,5,5.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
6795,0,61,2,173,1634,13.491242,-88.173134,1.0,0,0.0,1,0,2,3,2716,61.0,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
9770,0,97,10,516,4265,31.771599,35.2034,1.0,0,0.0,1,0,3,14,5575,97.0,0,6,1.0,1,0.0,Palestinians
40780,0,92,6,321,3340,34.153695,74.667536,2.0,0,0.0,1,0,2,14,4598,92.0,0,5,2.0,0,0.0,Muslim extremists
7113,0,185,8,99,777,43.297222,-2.991667,1.0,0,0.0,0,0,1,3,1611,185.0,0,5,0.0,0,0.0,Basque Fatherland and Freedom (ETA)
32641,0,159,3,307,2951,-11.967368,-76.978462,1.0,0,0.0,1,0,3,10,6156,159.0,0,6,0.0,1,0.0,Shining Path (SL)
55993,0,4,6,576,5114,35.859005,64.337096,3.0,0,0.0,1,0,2,17,6811,4.0,0,5,2.0,0,0.0,Taliban
17939,0,603,8,212,2263,54.607712,-5.95621,1.0,0,0.0,1,0,1,3,3265,233.0,0,5,2.0,0,0.0,Irish Republican Army (IRA)
37392,0,159,3,537,4596,-13.152712,-74.218628,1.0,0,0.0,1,0,2,14,6256,159.0,0,5,6.0,0,0.0,Shining Path (SL)
43221,0,186,6,296,2838,7.294184,80.738072,1.0,0,0.0,1,0,3,3,3817,186.0,0,6,1.0,-9,0.0,Liberation Tigers of Tamil Eelam (LTTE)
75075,0,228,10,55,2226,14.074127,44.498986,3.0,0,0.0,1,0,3,17,3012,228.0,0,6,7.0,1,0.0,Houthi extremists (Ansar Allah)
46687,0,92,6,148,1259,24.230248,84.405879,1.0,0,0.0,1,0,2,3,2124,92.0,0,5,4.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
49477,0,153,6,365,5320,30.034319,70.639676,1.0,0,0.0,1,1,3,15,7000,153.0,0,6,52.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
22550,0,159,3,535,4615,-11.520494,-75.899782,1.0,0,1.0,1,0,3,21,6290,159.0,0,6,0.0,1,0.0,Shining Path (SL)
59289,0,182,11,76,593,1.800153,44.907244,1.0,0,0.0,1,0,2,4,402,422.0,0,6,1.0,-9,0.0,Al-Shabaab
17046,0,183,11,22,204,-25.988884,28.173653,1.0,0,1.0,1,0,2,19,413,183.0,0,8,0.0,1,0.0,African National Congress (South Africa)
56579,0,182,11,84,596,4.73538,45.2024,1.0,0,0.0,1,0,3,4,803,65.0,0,6,0.0,1,0.0,Al-Shabaab
78913,0,182,11,76,636,2.398135,45.018703,1.0,0,1.0,1,0,2,4,402,182.0,0,5,2.0,-9,0.0,Al-Shabaab
38752,0,160,5,1,22,6.050458,121.012245,1.0,0,0.0,1,0,1,15,82,160.0,0,5,2.0,0,0.0,Abu Sayyaf Group (ASG)
3568,0,185,8,107,733,42.815372,-1.653616,1.0,0,0.0,1,0,3,2,1482,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
43537,0,186,6,290,2756,6.941837,79.861687,1.0,0,0.0,1,0,3,4,3919,186.0,0,6,11.0,-9,0.0,Liberation Tigers of Tamil Eelam (LTTE)
59177,0,160,5,444,3774,12.004208,123.998959,2.0,0,0.0,1,0,2,14,5093,160.0,0,5,1.0,0,0.0,New People's Army (NPA)
45728,0,95,10,38,355,33.303566,44.371773,1.0,0,1.0,1,1,3,14,13,95.0,0,6,32.0,1,0.0,Al-Qaida in Iraq
53284,0,228,10,58,450,14.54397,49.12458,1.0,1,1.0,1,0,3,4,330,228.0,0,6,3.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
5224,0,69,8,121,196,48.856644,2.34233,1.0,0,0.0,1,0,3,14,2347,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
53017,0,153,6,479,5314,34.110325,71.163803,1.0,0,0.0,1,0,3,1,852,153.0,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
17464,0,145,2,491,24,13.091683,-86.000314,4.0,0,0.0,1,0,3,4,5351,145.0,0,6,18.0,1,0.0,Nicaraguan Democratic Force (FDN)
66758,0,228,10,58,455,15.840202,48.45438,1.0,0,0.0,1,0,3,4,402,228.0,0,6,0.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
47207,0,92,6,147,1263,24.817016,84.843111,2.0,1,0.0,1,0,3,16,2127,92.0,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
20065,0,186,6,237,2760,8.577826,81.218719,1.0,0,0.0,1,0,3,19,56,186.0,0,5,2.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
60762,0,214,9,167,1540,48.785413,37.599078,4.0,0,0.0,1,0,2,4,2570,214.0,0,5,1.0,1,0.0,Donetsk People's Republic
28234,0,97,10,516,4272,31.783739,35.160804,1.0,0,0.0,0,0,3,14,5505,97.0,0,6,0.0,1,0.0,Palestinians
7636,0,185,8,102,719,40.465595,-3.696263,1.0,0,0.0,1,0,1,4,1565,185.0,0,6,3.0,0,0.0,Basque Fatherland and Freedom (ETA)
56089,0,4,6,573,5035,32.045642,64.963348,3.0,0,0.0,1,0,3,2,6778,4.0,0,6,6.0,1,0.0,Taliban
15529,0,45,3,415,4494,7.110621,-75.551571,1.0,0,0.0,1,0,2,14,5818,45.0,0,5,7.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
24398,0,43,3,301,2939,-33.366238,-70.505302,1.0,0,0.0,1,0,3,15,4113,217.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
54096,0,92,6,148,1403,24.108456,83.677393,1.0,0,0.0,1,0,2,1,4380,92.0,0,5,0.0,1,0.0,Maoists
71683,0,200,10,45,368,33.515244,36.292084,1.0,0,1.0,1,0,3,14,1888,200.0,0,6,0.0,1,0.0,Muslim extremists
62430,1,214,9,167,1594,48.015718,37.802932,3.0,1,0.0,1,0,6,14,2616,214.0,0,9,0.0,0,1.0,Donetsk People's Republic
48461,0,92,6,150,1274,23.065,86.269444,1.0,0,0.0,1,0,3,19,152,92.0,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
68999,0,4,6,572,5042,34.021194,68.999535,1.0,0,0.0,1,0,3,14,1856,4.0,0,6,2.0,0,0.0,Taliban
17413,0,603,8,212,2323,54.530989,-6.02939,1.0,0,0.0,1,0,1,4,3270,233.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
53131,0,153,6,380,3434,34.006004,71.53743,1.0,0,0.0,1,1,3,7,7055,217.0,0,6,3.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
15150,0,159,3,307,2951,-11.967368,-76.978462,1.0,0,1.0,1,0,3,1,1077,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
68847,0,228,10,56,441,12.83672,44.922062,1.0,0,0.0,1,0,3,1,1008,228.0,0,6,0.0,1,0.0,Houthi extremists (Ansar Allah)
54908,0,95,10,38,355,33.303566,44.371773,1.0,0,1.0,1,0,3,8,788,95.0,0,6,0.0,0,0.0,Al-Qaida in Iraq
57160,0,228,10,58,24,16.909684,49.403801,4.0,0,0.0,1,0,3,1,1094,228.0,0,6,0.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
53785,0,4,6,573,4976,32.363889,64.781443,3.0,0,0.0,1,0,3,14,13,4.0,0,6,10.0,1,0.0,Taliban
18410,0,61,2,171,1655,13.716667,-89.233333,1.0,0,1.0,1,0,3,21,2662,61.0,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
12186,0,92,6,365,4783,31.633078,74.878288,1.0,0,0.0,1,0,1,15,6541,92.0,0,5,1.0,0,0.0,Sikh Extremists
48724,0,153,6,479,5244,34.565494,71.477429,3.0,0,0.0,1,0,3,8,7094,153.0,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
29403,0,92,6,365,4771,30.898024,75.860077,1.0,0,0.0,1,0,3,1,6449,92.0,0,6,0.0,1,0.0,Sikh Extremists
11965,0,145,2,494,4185,13.533567,-86.283187,1.0,0,0.0,1,0,2,4,2660,145.0,0,5,0.0,1,0.0,Nicaraguan Democratic Force (FDN)
54887,0,95,10,38,355,33.303566,44.371773,1.0,0,1.0,1,0,3,2,219,95.0,0,6,7.0,0,0.0,Al-Qaida in Iraq
47421,0,95,10,38,355,33.303566,44.371773,1.0,0,1.0,1,1,3,2,738,95.0,0,6,27.0,-9,0.0,Al-Qaida in Iraq
65038,0,228,10,58,458,15.940011,48.789753,1.0,0,0.0,1,0,3,4,12,228.0,0,6,0.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
81494,0,147,11,128,922,11.775833,13.0725,1.0,0,0.0,0,1,3,4,48,147.0,0,6,1.0,0,0.0,Boko Haram
52279,0,95,10,38,355,33.303566,44.371773,1.0,0,1.0,1,0,3,15,215,95.0,0,6,1.0,0,0.0,Al-Qaida in Iraq
79240,0,92,6,148,1131,23.505758,84.570792,2.0,0,1.0,0,0,3,3,85,92.0,0,6,0.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
11087,0,145,2,491,4104,13.130707,-85.971684,3.0,1,0.0,1,0,2,4,5420,145.0,0,5,10.0,1,0.0,Nicaraguan Democratic Force (FDN)
17340,0,145,2,491,4113,14.152916,-85.07312,3.0,1,0.0,1,0,2,1,5428,145.0,0,5,0.0,1,0.0,Nicaraguan Democratic Force (FDN)
68788,0,228,10,56,24,12.8,45.033333,4.0,0,0.0,1,0,3,14,1292,228.0,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
6678,0,97,10,296,4307,32.089161,34.88382,1.0,0,0.0,1,0,3,14,5719,97.0,0,6,1.0,1,0.0,Palestinians
18203,0,43,3,301,2939,-33.366238,-70.505302,1.0,0,1.0,0,0,3,14,4177,43.0,0,6,0.0,0,0.0,Manuel Rodriguez Patriotic Front (FPMR)
14952,0,159,3,307,2951,-11.967368,-76.978462,1.0,0,0.0,1,0,3,2,7283,159.0,0,6,1.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
14905,0,145,2,496,4046,11.88333,-86.01667,1.0,0,1.0,1,0,2,1,59,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
49176,0,153,6,380,5261,33.528893,71.056122,1.0,0,0.0,1,0,3,19,7023,153.0,0,6,17.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
54994,0,147,11,134,991,10.106064,11.109513,1.0,0,0.0,1,0,2,3,175,147.0,0,5,2.0,0,0.0,Boko Haram
18313,0,159,3,553,4760,-12.073738,-77.118441,1.0,0,0.0,1,0,3,2,7313,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
15009,0,145,2,503,4184,13.270556,-86.254444,1.0,0,0.0,1,0,2,4,2660,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
13698,0,61,2,175,1632,13.64121,-88.785423,1.0,0,0.0,1,0,2,4,2660,61.0,0,5,18.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
57072,0,95,10,43,2371,35.323789,43.772096,3.0,0,1.0,1,0,3,3,3445,95.0,0,6,0.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
21545,0,43,3,302,2943,-36.816006,-73.037659,1.0,0,0.0,1,0,5,16,4142,43.0,0,5,0.0,1,1.0,Manuel Rodriguez Patriotic Front (FPMR)
6756,0,185,8,100,815,36.595234,-4.573368,1.0,0,0.0,0,0,3,1,1688,185.0,0,6,0.0,0,0.0,Basque Fatherland and Freedom (ETA)
72326,0,4,6,573,5041,31.81468,64.548236,2.0,0,1.0,0,0,2,4,6724,4.0,0,5,17.0,0,0.0,Taliban
27005,0,97,10,514,4273,32.409504,35.28063,1.0,0,0.0,1,0,1,14,5664,155.0,0,5,1.0,0,0.0,Palestinians
59749,0,228,10,61,446,15.325443,44.211895,1.0,0,0.0,1,0,2,2,1074,228.0,0,5,2.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
64309,0,228,10,68,482,13.586484,44.024105,1.0,0,0.0,1,0,2,4,1042,228.0,0,5,1.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
15010,0,145,2,505,4159,11.701622,-84.330582,3.0,1,0.0,1,0,2,4,2660,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
61639,0,45,3,414,24,1.637898,-77.745208,4.0,0,0.0,1,0,6,2,5952,45.0,0,6,0.0,1,1.0,Revolutionary Armed Forces of Colombia (FARC)
10991,0,159,3,543,4719,-9.152779,-76.899144,1.0,0,0.0,1,0,2,3,3195,159.0,0,5,12.0,1,0.0,Shining Path (SL)
65144,0,214,9,167,1516,47.981647,37.762325,1.0,0,1.0,1,0,3,21,1154,214.0,0,6,0.0,1,0.0,Donetsk People's Republic
19135,0,92,6,365,4856,31.140927,76.314519,1.0,0,0.0,1,0,1,14,6536,92.0,0,5,4.0,0,0.0,Sikh Extremists
57135,0,45,3,421,3564,7.027175,-71.427448,1.0,0,0.0,1,0,6,21,4800,45.0,0,5,0.0,0,1.0,National Liberation Army of Colombia (ELN)
32288,0,45,3,416,3500,4.667128,-74.106056,1.0,0,0.0,0,0,1,2,4813,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
82744,0,95,10,41,2375,33.953178,44.206818,1.0,0,0.0,0,1,3,14,27,95.0,0,6,2.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
11775,0,61,2,179,1684,13.818333,-87.971389,1.0,0,0.0,1,0,2,4,681,61.0,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
18741,0,186,6,291,2828,9.703001,80.033931,1.0,0,0.0,1,0,1,14,3834,186.0,0,5,1.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
29226,0,186,6,237,2760,8.577826,81.218719,1.0,0,0.0,1,0,2,4,3926,186.0,0,5,4.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
53466,0,92,6,149,3062,18.153452,81.508949,1.0,1,0.0,0,0,3,4,48,92.0,0,6,0.0,0,0.0,Maoists
15427,0,159,3,307,2951,-11.967368,-76.978462,1.0,0,1.0,1,0,3,2,7190,159.0,0,6,1.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
65340,0,4,6,574,4963,34.516895,69.147011,1.0,0,0.0,1,1,3,1,2481,4.0,0,6,2.0,-9,0.0,Taliban
17522,0,45,3,527,4463,2.116667,-74.766667,1.0,0,0.0,1,0,2,4,2670,45.0,0,5,1.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
80236,0,160,5,12,50,9.783552,124.301971,1.0,0,1.0,1,0,6,14,88,160.0,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
1529,0,603,8,212,2263,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,3146,233.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
70715,0,95,10,37,2407,33.449772,43.29578,1.0,0,0.0,0,0,2,4,2642,95.0,0,5,1.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
77223,0,173,10,207,2148,16.893194,42.57526,1.0,0,0.0,1,0,3,14,2605,173.0,0,6,0.0,0,0.0,Houthi extremists (Ansar Allah)
82813,1,147,11,192,1798,7.855064,5.343466,1.0,1,0.0,1,0,6,15,2873,147.0,0,5,1.0,0,1.0,Fulani extremists
63736,0,45,3,429,4482,2.95485,-76.26825,3.0,0,0.0,0,0,1,3,6027,45.0,0,5,0.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
79451,0,69,8,20,196,48.728162,2.364398,1.0,1,0.0,1,0,5,4,268,69.0,1,5,1.0,0,1.0,Muslim extremists
10628,0,185,8,114,750,41.400635,2.150913,1.0,0,0.0,0,0,3,4,1590,185.0,0,6,0.0,0,0.0,Basque Fatherland and Freedom (ETA)
71815,0,45,3,415,3507,7.605683,-74.806265,3.0,0,0.0,1,0,3,3,12,45.0,0,6,3.0,0,0.0,National Liberation Army of Colombia (ELN)
59305,0,147,11,128,975,11.107834,12.761358,3.0,0,0.0,1,0,2,14,27,147.0,0,5,4.0,1,0.0,Boko Haram
49519,1,92,6,149,1183,18.340368,81.18164,1.0,1,0.0,1,0,2,4,2036,92.0,0,5,33.0,-9,1.0,Communist Party of India - Maoist (CPI-Maoist)
15880,0,43,3,301,2939,-33.366238,-70.505302,1.0,0,1.0,1,0,3,21,4083,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
82861,0,92,6,149,3183,20.178917,80.634491,1.0,0,0.0,1,0,6,14,4465,92.0,0,5,1.0,0,1.0,Maoists
66503,0,182,11,76,579,2.14383,45.118061,1.0,0,0.0,1,0,3,2,1245,182.0,0,6,2.0,1,0.0,Al-Shabaab
