,extended,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,individual,weaptype1,nkill,property,ishostkid,gname
1845,0,0,0.0,1,0,3,3,106,0,6,0.0,1,0.0,African National Congress (South Africa)
1846,0,0,0.0,1,0,2,14,686,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
1847,0,0,0.0,0,0,3,1,362,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
1848,0,0,0.0,1,0,2,3,1614,0,5,3.0,1,0.0,Sikh Extremists
1849,0,1,0.0,1,0,2,14,1173,0,5,9.0,0,0.0,Muslim extremists
1850,0,0,0.0,1,0,3,21,670,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
1851,0,0,0.0,1,0,2,3,332,0,5,1.0,1,0.0,National Liberation Army of Colombia (ELN)
1852,0,1,0.0,1,0,3,8,534,0,6,0.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
1853,0,0,0.0,1,1,3,1,885,0,6,1.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
1854,0,0,0.0,1,1,3,4,48,0,6,1.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
1855,0,0,0.0,1,0,3,1,1800,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1856,0,0,1.0,1,0,2,14,27,0,5,1.0,1,0.0,Fulani extremists
1857,1,0,0.0,1,0,6,14,511,0,5,1.0,-9,1.0,Communist Party of India - Maoist (CPI-Maoist)
1858,0,0,0.0,0,0,6,2,753,0,5,2.0,0,1.0,Houthi extremists (Ansar Allah)
1859,0,0,0.0,1,0,3,20,828,0,6,1.0,1,0.0,Irish Republican Army (IRA)
1860,0,0,0.0,1,0,3,2,1048,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
1861,0,0,0.0,1,0,2,14,1624,0,5,10.0,0,0.0,Sikh Extremists
1862,0,0,0.0,1,0,2,14,757,0,6,12.0,1,0.0,Houthi extremists (Ansar Allah)
1863,0,0,0.0,1,0,2,14,1350,0,5,13.0,1,0.0,Nicaraguan Democratic Force (FDN)
1864,0,0,1.0,1,0,3,1,399,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1865,0,0,0.0,1,0,2,4,971,0,5,4.0,-9,0.0,Liberation Tigers of Tamil Eelam (LTTE)
1866,0,0,0.0,1,0,2,4,251,0,5,1.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
1867,0,0,0.0,1,1,3,4,213,0,6,2.0,1,0.0,Al-Qaida in Iraq
1868,1,0,0.0,1,0,6,14,42,0,9,4.0,1,1.0,Abu Sayyaf Group (ASG)
1869,0,0,0.0,1,0,2,19,1482,0,5,4.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1870,0,0,0.0,1,0,2,3,930,0,5,1.0,0,0.0,Kurdistan Workers' Party (PKK)
1871,0,0,1.0,1,0,3,4,1284,0,6,0.0,0,0.0,New People's Army (NPA)
1872,0,0,0.0,1,0,2,3,929,0,5,0.0,1,0.0,Kurdistan Workers' Party (PKK)
1873,0,0,0.0,1,0,2,4,12,0,8,0.0,1,0.0,Palestinians
1874,0,0,0.0,1,0,2,4,672,0,5,50.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
1875,0,0,1.0,1,0,3,2,208,0,6,3.0,1,0.0,Al-Qaida in Iraq
1876,0,0,0.0,0,0,3,1,1491,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
1877,0,0,0.0,1,0,3,14,27,0,6,0.0,-9,0.0,Donetsk People's Republic
1878,0,0,0.0,1,0,2,2,1569,0,5,0.0,1,0.0,Shining Path (SL)
1879,0,0,1.0,1,0,2,4,319,0,5,3.0,-9,0.0,Al-Shabaab
1880,0,0,0.0,1,0,3,2,1537,0,6,0.0,1,0.0,Shining Path (SL)
1881,0,0,0.0,1,0,2,15,1631,0,5,5.0,1,0.0,Sikh Extremists
1882,0,1,1.0,1,0,7,1,581,0,8,0.0,1,0.0,Sikh Extremists
1883,0,1,0.0,0,1,1,3,1710,0,6,5.0,1,0.0,Taliban
1884,0,0,0.0,1,0,1,17,174,0,5,2.0,-9,0.0,Al-Qaida in Iraq
1885,1,0,1.0,1,0,2,14,27,0,5,2.0,1,-9.0,Fulani extremists
1886,0,0,1.0,1,0,3,1,581,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
1887,0,0,0.0,1,0,3,3,500,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
1888,0,0,1.0,1,0,3,1,1797,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1889,0,0,1.0,1,0,3,21,692,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
1890,0,0,0.0,1,0,3,21,1204,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
1891,0,0,0.0,0,0,3,20,6,0,6,0.0,0,0.0,Kurdistan Workers' Party (PKK)
1892,0,1,0.0,1,0,3,4,250,0,6,3.0,1,0.0,Kurdistan Workers' Party (PKK)
1893,0,0,0.0,1,0,1,2,1632,0,5,1.0,0,0.0,Sikh Extremists
1894,0,0,1.0,1,1,3,15,1749,0,6,3.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
1895,0,0,1.0,1,0,3,20,6,0,6,0.0,-9,0.0,Boko Haram
1896,0,0,0.0,1,0,3,4,749,0,6,0.0,1,0.0,Houthi extremists (Ansar Allah)
1897,0,0,0.0,1,0,1,3,360,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
1898,0,0,0.0,1,0,6,14,298,0,5,15.0,0,1.0,Al-Shabaab
1899,0,0,0.0,1,0,3,1,1807,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1900,0,0,0.0,1,0,6,4,1454,0,5,0.0,0,1.0,Revolutionary Armed Forces of Colombia (FARC)
1901,0,0,0.0,1,0,3,21,670,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
1902,0,0,1.0,1,1,3,3,20,0,6,6.0,1,0.0,Al-Qaida in Iraq
1903,0,1,0.0,1,0,3,19,910,0,6,0.0,1,0.0,Kurdistan Workers' Party (PKK)
1904,0,0,0.0,1,0,3,1,425,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
1905,0,0,0.0,1,0,3,14,746,0,6,0.0,0,0.0,Houthi extremists (Ansar Allah)
1906,0,1,0.0,1,0,3,10,884,0,6,0.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
1907,0,0,0.0,1,0,3,4,250,0,6,1.0,-9,0.0,Al-Shabaab
1908,0,1,0.0,1,0,7,8,1745,0,8,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1909,0,1,0.0,1,0,2,4,628,0,5,1.0,1,0.0,Kurdistan Workers' Party (PKK)
1910,0,0,1.0,1,0,3,1,399,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1911,0,1,0.0,1,0,3,4,643,0,6,2.0,-9,0.0,Donetsk People's Republic
1912,0,0,0.0,1,0,2,16,523,0,5,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
1913,0,0,0.0,1,0,3,14,141,0,6,0.0,1,0.0,African National Congress (South Africa)
1914,0,0,0.0,0,0,3,8,1422,0,6,0.0,0,0.0,Palestinians
1915,0,0,0.0,1,0,2,4,41,0,5,4.0,1,0.0,Abu Sayyaf Group (ASG)
1916,0,1,0.0,0,1,3,3,85,0,6,21.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
1917,0,0,1.0,1,0,3,14,16,0,6,3.0,1,0.0,Abu Sayyaf Group (ASG)
1918,0,0,0.0,1,0,1,4,1821,0,5,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1919,0,0,0.0,1,1,3,3,260,0,6,38.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
1920,0,0,0.0,1,0,7,2,1413,0,8,0.0,1,0.0,Palestinians
1921,0,0,1.0,1,0,3,14,652,0,6,3.0,1,0.0,Donetsk People's Republic
1922,0,0,0.0,1,0,3,2,1193,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
1923,0,0,1.0,1,0,2,3,1751,0,6,2.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1924,0,0,0.0,1,0,2,4,983,0,5,7.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
1925,0,0,0.0,1,0,3,18,589,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
1926,1,0,0.0,1,0,2,14,13,0,5,1.0,0,1.0,New People's Army (NPA)
1927,0,0,0.0,1,0,2,3,1606,0,5,3.0,1,0.0,Sikh Extremists
1928,0,0,1.0,1,0,2,2,730,0,5,2.0,1,0.0,Fulani extremists
1929,0,1,0.0,1,0,2,4,249,0,6,4.0,1,0.0,Donetsk People's Republic
1930,0,0,1.0,1,0,1,8,935,0,5,1.0,0,0.0,Shining Path (SL)
1931,0,0,0.0,1,1,3,15,264,0,6,16.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
1932,0,0,1.0,1,1,3,4,781,0,6,2.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
1933,0,0,0.0,1,0,2,2,241,0,6,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
1934,0,0,0.0,1,0,2,3,12,0,5,14.0,0,0.0,Taliban
1935,0,0,0.0,1,0,3,2,1118,0,6,0.0,1,0.0,Maoists
1936,0,0,0.0,1,0,2,4,48,0,5,2.0,0,0.0,Taliban
1937,0,1,0.0,1,0,3,14,13,0,6,6.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1938,0,0,0.0,1,0,2,14,13,0,5,2.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
1939,0,0,1.0,1,0,7,1,794,0,8,0.0,1,0.0,Irish Republican Army (IRA)
1940,0,0,0.0,1,0,3,21,1220,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
1941,0,0,0.0,0,0,3,14,1412,0,6,0.0,0,0.0,Palestinians
1942,0,0,0.0,1,0,3,14,584,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
1943,0,0,0.0,1,0,7,1,1584,0,8,0.0,1,0.0,Shining Path (SL)
1944,0,0,0.0,0,0,3,14,1202,0,6,0.0,0,0.0,National Liberation Army of Colombia (ELN)
1945,0,0,0.0,1,0,5,10,1195,0,5,0.0,1,1.0,National Liberation Army of Colombia (ELN)
1946,0,0,1.0,1,0,2,4,1301,0,5,0.0,0,0.0,New People's Army (NPA)
1947,1,0,0.0,1,0,6,14,27,0,5,1.0,1,1.0,Fulani extremists
1948,0,0,1.0,1,0,3,1,703,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
1949,0,0,0.0,1,0,2,19,56,0,5,2.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
1950,0,0,1.0,1,0,3,14,881,0,6,6.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
1951,0,0,0.0,1,0,7,14,1148,0,8,0.0,1,0.0,Muslim extremists
1952,0,0,0.0,1,0,6,2,813,0,5,0.0,0,1.0,Irish Republican Army (IRA)
1953,0,0,0.0,1,0,7,10,425,0,8,0.0,1,0.0,Donetsk People's Republic
1954,0,1,0.0,1,0,2,4,252,0,5,6.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
1955,0,0,0.0,1,0,1,2,1554,0,5,1.0,0,0.0,Shining Path (SL)
1956,0,1,0.0,1,0,2,4,48,0,6,10.0,0,0.0,Boko Haram
1957,0,0,0.0,1,0,3,4,250,0,6,3.0,1,0.0,Al-Shabaab
1958,0,0,0.0,1,0,1,3,272,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
1959,0,0,0.0,1,0,1,1,832,0,5,2.0,0,0.0,Irish Republican Army (IRA)
1960,0,1,0.0,1,0,3,20,6,0,6,0.0,0,0.0,Donetsk People's Republic
1961,0,0,0.0,1,0,3,4,1828,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1962,0,0,0.0,1,0,2,4,332,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
1963,0,0,0.0,1,0,3,1,1033,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1964,0,0,1.0,1,0,2,19,56,0,8,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
1965,0,0,0.0,0,0,1,4,1380,0,5,0.0,0,0.0,Palestinians
1966,0,0,1.0,1,1,3,14,346,0,6,5.0,1,0.0,Boko Haram
1967,0,0,0.0,1,0,3,8,909,0,6,1.0,1,0.0,Kurdistan Workers' Party (PKK)
1968,0,0,0.0,0,0,1,14,1381,0,9,0.0,0,0.0,Palestinians
1969,0,1,0.0,1,0,3,4,48,0,6,0.0,-9,0.0,Donetsk People's Republic
1970,0,1,0.0,1,0,2,4,48,0,6,0.0,1,0.0,Donetsk People's Republic
1971,0,0,0.0,1,0,2,3,518,0,5,1.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
1972,0,0,0.0,1,0,7,14,353,0,8,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
1973,0,0,1.0,1,0,3,15,891,0,6,0.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
1974,0,0,1.0,1,0,2,3,85,0,5,2.0,0,0.0,Houthi extremists (Ansar Allah)
1975,0,0,0.0,1,0,2,4,815,0,5,1.0,0,0.0,Irish Republican Army (IRA)
1976,0,0,0.0,1,0,3,1,586,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
1977,0,0,0.0,1,0,3,1,425,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1978,0,0,0.0,1,0,2,4,12,0,5,6.0,0,0.0,Abu Sayyaf Group (ASG)
1979,0,0,1.0,0,0,3,2,1124,0,6,0.0,0,0.0,Maoists
1980,0,0,0.0,1,0,2,4,1431,0,5,0.0,1,0.0,Palestinians
1981,0,1,0.0,1,0,2,4,265,0,5,0.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
1982,0,0,0.0,1,0,2,3,332,0,5,2.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
1983,0,0,1.0,1,0,3,4,655,0,6,0.0,0,0.0,Donetsk People's Republic
1984,0,0,0.0,1,0,2,14,298,0,5,20.0,1,0.0,Fulani extremists
1985,0,0,0.0,1,0,3,17,309,0,6,3.0,1,0.0,Al-Shabaab
1986,0,0,0.0,1,0,3,3,12,0,6,1.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1987,0,0,0.0,1,0,1,3,836,0,5,1.0,0,0.0,Irish Republican Army (IRA)
1988,0,0,0.0,1,0,3,4,992,0,6,3.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
1989,0,0,0.0,1,0,6,14,510,0,5,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
1990,0,0,0.0,1,0,3,2,1567,0,6,0.0,1,0.0,Shining Path (SL)
1991,0,0,0.0,1,0,1,3,859,0,5,2.0,0,0.0,Sikh Extremists
1992,0,0,0.0,1,0,7,1,1702,0,8,0.0,1,0.0,Taliban
1993,0,0,0.0,1,0,2,4,672,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
1994,0,0,0.0,1,0,2,4,804,0,5,3.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
1995,0,0,0.0,1,0,3,4,48,0,6,2.0,-9,0.0,Kurdistan Workers' Party (PKK)
1996,0,0,0.0,1,0,2,19,1327,0,8,0.0,0,0.0,Palestinians
1997,0,1,0.0,1,0,2,4,1416,0,8,0.0,0,0.0,Palestinians
1998,0,0,1.0,0,1,1,1,205,0,6,1.0,1,0.0,Al-Shabaab
1999,0,0,0.0,1,0,3,3,1477,0,6,5.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
2000,0,0,0.0,1,0,1,4,1712,0,5,3.0,0,0.0,Taliban
2001,0,0,0.0,1,0,3,2,1696,0,6,0.0,0,0.0,Taliban
2002,0,0,1.0,1,0,2,2,317,0,5,0.0,-9,0.0,Al-Shabaab
2003,0,0,0.0,1,0,3,3,628,0,6,4.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
2004,0,0,0.0,1,0,2,4,1638,0,5,4.0,1,0.0,Sikh Extremists
2005,0,0,0.0,1,0,1,4,841,0,5,1.0,0,0.0,Irish Republican Army (IRA)
2006,0,0,0.0,1,0,3,1,1546,0,6,0.0,1,0.0,Shining Path (SL)
2007,0,0,1.0,1,0,3,3,12,0,6,1.0,1,0.0,Al-Qaida in Iraq
2008,0,0,1.0,1,0,3,14,752,0,6,1.0,-9,0.0,Houthi extremists (Ansar Allah)
2009,0,0,0.0,1,0,3,14,592,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
2010,0,0,0.0,1,0,2,14,27,0,5,95.0,1,0.0,Fulani extremists
2011,0,0,1.0,1,0,3,14,652,0,6,1.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
2012,0,0,1.0,1,1,3,14,444,0,6,1.0,1,0.0,Boko Haram
2013,0,1,0.0,1,0,2,4,672,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
2014,0,0,1.0,1,0,3,2,499,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
2015,0,0,1.0,1,0,2,14,405,0,8,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
2016,0,0,1.0,0,0,2,4,291,0,5,2.0,0,0.0,Taliban
2017,0,0,0.0,1,0,3,1,614,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
2018,0,0,0.0,1,0,1,14,833,0,5,2.0,0,0.0,Irish Republican Army (IRA)
2019,0,0,0.0,1,0,2,4,672,0,5,2.0,1,0.0,Nicaraguan Democratic Force (FDN)
2020,0,0,0.0,1,0,1,2,1177,0,5,1.0,0,0.0,Muslim extremists
2021,0,0,1.0,1,0,2,14,27,0,6,5.0,0,0.0,Al-Shabaab
2022,0,0,0.0,1,0,3,1,601,0,6,0.0,1,0.0,Muslim extremists
2023,0,1,0.0,1,0,2,4,274,0,5,25.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
2024,0,0,0.0,1,0,2,3,234,0,6,0.0,-9,0.0,New People's Army (NPA)
2025,0,0,0.0,1,0,3,2,1831,0,6,1.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
2026,0,0,0.0,1,0,2,4,646,0,6,0.0,-9,0.0,Donetsk People's Republic
2027,0,0,0.0,0,0,2,2,289,0,5,0.0,0,0.0,Muslim extremists
2028,0,0,1.0,1,0,2,17,186,0,5,4.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
2029,0,0,1.0,1,0,3,2,289,0,6,1.0,-9,0.0,Al-Shabaab
2030,0,0,0.0,1,0,6,14,342,0,5,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
2031,0,0,0.0,0,0,1,4,1155,0,5,0.0,0,0.0,Muslim extremists
2032,0,0,0.0,1,0,3,4,297,0,6,1.0,0,0.0,Al-Shabaab
2033,0,1,0.0,1,0,2,3,934,0,5,4.0,1,0.0,Kurdistan Workers' Party (PKK)
2034,0,0,0.0,1,0,3,14,756,0,6,1.0,-9,0.0,Houthi extremists (Ansar Allah)
2035,0,0,0.0,1,0,2,4,246,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
2036,0,0,0.0,1,0,3,1,613,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
2037,0,0,0.0,1,1,3,4,217,0,6,4.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
2038,0,0,0.0,1,0,7,22,186,0,11,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
2039,0,1,1.0,1,0,3,3,12,0,6,0.0,0,0.0,Al-Qaida in Iraq
2040,0,0,0.0,1,0,2,14,519,0,5,0.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
2041,0,0,0.0,1,0,8,14,799,0,9,0.0,1,0.0,Irish Republican Army (IRA)
2042,0,0,1.0,0,0,3,2,1080,0,6,0.0,1,0.0,Sikh Extremists
2043,0,0,0.0,1,0,7,16,546,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
2044,0,1,0.0,1,0,2,3,332,0,5,2.0,1,0.0,Sikh Extremists
2045,0,0,1.0,1,0,3,2,425,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
2046,0,0,1.0,1,1,3,2,185,0,6,27.0,-9,0.0,Al-Qaida in Iraq
2047,0,0,1.0,1,0,1,14,1150,0,5,1.0,0,0.0,Muslim extremists
2048,0,0,0.0,0,0,2,3,269,0,5,0.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
2049,0,0,1.0,1,0,6,14,1102,0,5,1.0,0,1.0,Maoists
2050,0,0,0.0,1,0,1,14,1396,0,5,1.0,0,0.0,Palestinians
2051,0,0,0.0,1,0,1,14,1641,0,5,2.0,0,0.0,Sikh Extremists
2052,1,0,0.0,1,0,6,2,14,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
2053,0,0,0.0,0,0,2,4,178,0,5,6.0,0,0.0,Al-Qaida in Iraq
2054,0,0,1.0,1,0,7,8,51,0,8,0.0,1,0.0,Boko Haram
2055,0,1,0.0,1,0,1,3,1428,0,5,1.0,0,0.0,Palestinians
2056,0,0,0.0,1,0,3,4,646,0,6,0.0,1,0.0,Donetsk People's Republic
2057,0,0,1.0,1,0,2,14,27,0,5,3.0,-9,0.0,Fulani extremists
2058,0,0,0.0,1,0,2,14,1427,0,8,1.0,1,0.0,Palestinians
2059,0,0,0.0,1,0,1,2,326,0,5,1.0,1,0.0,Al-Shabaab
2060,0,0,0.0,1,0,1,14,1194,0,5,7.0,0,0.0,National Liberation Army of Colombia (ELN)
2061,0,0,1.0,1,0,7,14,27,0,5,5.0,1,0.0,Fulani extremists
2062,0,0,0.0,1,0,3,8,1651,0,6,0.0,1,0.0,Sikh Extremists
2063,0,0,0.0,1,0,2,9,1559,0,5,10.0,1,0.0,Shining Path (SL)
2064,0,0,0.0,1,0,2,3,1709,0,5,6.0,0,0.0,Taliban
2065,0,0,0.0,1,0,3,14,13,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
2066,0,0,1.0,1,0,3,1,1810,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
2067,0,0,0.0,0,1,3,14,27,0,6,2.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
2068,0,0,0.0,1,0,2,4,1004,0,5,9.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
2069,0,0,0.0,1,0,7,1,665,0,8,0.0,1,0.0,New People's Army (NPA)
2070,0,0,0.0,1,0,2,2,1562,0,8,4.0,1,0.0,Shining Path (SL)
2071,0,0,0.0,1,0,2,14,1698,0,5,3.0,-9,0.0,Taliban
2072,0,0,0.0,1,0,3,4,873,0,6,2.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
2073,0,0,0.0,1,0,5,10,1059,0,5,0.0,1,1.0,Manuel Rodriguez Patriotic Front (FPMR)
2074,0,0,0.0,1,0,2,4,683,0,5,5.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
2075,0,0,0.0,1,0,1,4,1377,0,9,1.0,0,0.0,Palestinians
2076,0,0,0.0,1,0,3,2,1049,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
2077,0,0,1.0,1,0,3,21,692,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
2078,1,0,0.0,1,0,6,7,197,0,5,2.0,0,1.0,Al-Qaida in Iraq
2079,0,0,0.0,1,0,3,19,905,0,6,4.0,-9,0.0,Kurdistan Workers' Party (PKK)
2080,0,0,1.0,1,0,3,14,751,0,6,5.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
2081,0,0,0.0,1,0,3,1,1813,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
2082,0,0,1.0,1,1,3,15,445,0,6,42.0,1,0.0,Boko Haram
2083,0,0,0.0,1,0,3,21,724,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
2084,0,0,0.0,1,0,7,1,1279,0,8,0.0,1,0.0,New People's Army (NPA)
2085,0,0,1.0,1,0,2,4,680,0,5,10.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
2086,0,0,0.0,1,0,1,14,1612,0,5,2.0,0,0.0,Sikh Extremists
2087,0,0,0.0,1,0,3,2,96,0,6,0.0,1,0.0,African National Congress (South Africa)
2088,0,0,1.0,1,0,3,14,13,0,6,0.0,1,0.0,Al-Qaida in Iraq
2089,0,0,0.0,1,0,8,4,699,0,9,1.0,1,0.0,Palestinians
2090,0,0,0.0,1,0,2,3,1056,0,5,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
2091,0,0,1.0,1,0,2,14,13,0,5,1.0,-9,0.0,Fulani extremists
2092,0,1,0.0,1,0,3,4,977,0,6,2.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
2093,0,0,0.0,1,0,3,4,48,0,6,1.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
2094,0,0,1.0,1,0,3,14,757,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
2095,0,0,0.0,1,0,3,1,1566,0,6,0.0,1,0.0,Shining Path (SL)
2096,0,0,1.0,1,0,2,14,27,0,5,0.0,1,0.0,Fulani extremists
2097,0,0,1.0,1,0,3,1,1553,0,6,1.0,1,0.0,Shining Path (SL)
2098,0,0,0.0,1,0,3,3,150,0,5,2.0,1,0.0,African National Congress (South Africa)
2099,0,0,0.0,1,0,2,17,232,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
