,extended,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,individual,weaptype1,nkill,property,ishostkid,gname
2019,0,0,0.0,1,0,2,4,162,0,5,2.0,0,0.0,Kurdistan Workers' Party (PKK)
2020,0,0,0.0,1,0,3,1,6915,0,6,3.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
2021,0,0,0.0,1,0,1,14,6503,0,5,3.0,0,0.0,Sikh Extremists
2022,0,0,1.0,1,0,3,21,4134,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
2023,0,0,0.0,1,0,3,14,27,0,6,22.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
2024,0,1,0.0,1,0,2,3,884,0,5,50.0,1,0.0,Al-Qaida in Iraq
2025,0,1,0.0,1,0,2,4,5373,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
2026,0,0,0.0,1,0,8,2,4417,0,9,1.0,0,0.0,Maoists
2027,0,0,0.0,1,0,3,8,7013,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
2028,0,0,0.0,1,0,3,1,4904,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
2029,0,1,0.0,1,0,3,16,2127,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
2030,0,0,0.0,1,0,2,19,6444,0,5,20.0,1,0.0,Sikh Extremists
2031,0,0,0.0,0,0,3,14,1535,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
2032,0,0,0.0,1,0,2,3,602,0,5,0.0,1,0.0,African National Congress (South Africa)
2033,0,0,0.0,1,0,3,4,12,0,6,4.0,0,0.0,Al-Qaida in Iraq
2034,0,0,1.0,1,0,2,19,56,0,8,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
2035,0,0,0.0,1,0,2,4,268,0,5,1.0,0,0.0,Abu Sayyaf Group (ASG)
2036,0,0,0.0,1,0,3,2,402,0,6,0.0,1,0.0,Al-Shabaab
2037,0,0,1.0,1,0,3,14,16,0,6,3.0,1,0.0,Abu Sayyaf Group (ASG)
2038,0,0,0.0,1,0,3,2,6739,0,6,0.0,1,0.0,Taliban
2039,0,0,0.0,1,0,3,2,2450,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
2040,0,0,0.0,1,0,2,3,767,0,5,2.0,1,0.0,Kurdistan Workers' Party (PKK)
2041,0,0,1.0,1,0,2,3,3840,0,5,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
2042,0,0,0.0,1,0,2,4,2670,0,5,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
2043,0,0,0.0,1,0,2,14,3659,0,5,0.0,1,0.0,Kurdistan Workers' Party (PKK)
2044,0,0,0.0,1,0,3,8,7012,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
2045,0,0,0.0,1,0,2,4,3528,0,5,1.0,0,0.0,Kurdistan Workers' Party (PKK)
2046,0,0,0.0,1,0,3,4,162,0,6,1.0,1,0.0,Kurdistan Workers' Party (PKK)
2047,0,0,0.0,1,0,2,4,2750,0,5,9.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
2048,0,0,0.0,1,0,3,14,2589,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
2049,0,0,0.0,1,0,1,2,888,0,5,2.0,-9,0.0,Al-Qaida in Iraq
2050,0,0,0.0,0,0,6,2,2943,0,5,2.0,0,1.0,Houthi extremists (Ansar Allah)
2051,0,0,0.0,1,1,1,2,6792,0,6,15.0,1,0.0,Taliban
2052,0,0,0.0,0,0,3,19,1457,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
2053,0,0,0.0,1,0,3,2,406,0,6,0.0,1,0.0,African National Congress (South Africa)
2054,0,0,0.0,1,0,3,3,1600,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
2055,0,0,1.0,1,0,3,21,2727,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
2056,0,0,0.0,0,0,1,1,5653,0,5,1.0,0,0.0,Palestinians
2057,0,0,0.0,0,0,7,1,3069,0,8,0.0,1,0.0,Irish Republican Army (IRA)
2058,0,0,0.0,1,0,6,2,4944,0,5,0.0,0,1.0,National Liberation Army of Colombia (ELN)
2059,0,0,0.0,1,0,2,14,13,0,5,1.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
2060,0,0,0.0,1,0,2,14,5942,0,5,15.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
2061,0,0,0.0,1,0,2,14,3468,0,5,3.0,0,0.0,Taliban
2062,0,0,0.0,1,0,2,2,1032,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
2063,0,0,0.0,1,0,2,2,6767,0,5,2.0,0,0.0,Taliban
2064,0,0,0.0,0,0,3,20,6,0,6,0.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
2065,0,1,0.0,1,0,2,4,330,0,5,1.0,-9,0.0,Kurdistan Workers' Party (PKK)
2066,0,0,0.0,0,0,3,3,5934,0,6,0.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
2067,0,0,0.0,1,0,3,14,5621,0,6,0.0,1,0.0,Palestinians
2068,0,0,0.0,1,0,3,3,2012,0,6,4.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
2069,0,0,0.0,1,0,3,4,5066,0,6,2.0,0,0.0,New People's Army (NPA)
2070,0,0,0.0,1,0,3,7,7281,0,6,1.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
2071,0,0,1.0,1,0,2,15,1839,0,5,6.0,1,0.0,Boko Haram
2072,0,1,1.0,0,1,3,4,767,0,6,2.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
2073,0,0,1.0,1,0,2,14,3767,0,5,31.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
2074,0,0,0.0,1,0,3,21,4800,0,6,0.0,-9,0.0,National Liberation Army of Colombia (ELN)
2075,0,1,0.0,1,0,3,22,305,0,6,3.0,1,0.0,Maoists
2076,1,0,0.0,1,0,6,14,3469,0,5,1.0,0,1.0,Islamic State of Iraq and the Levant (ISIL)
2077,0,0,1.0,1,0,3,14,13,0,6,4.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
2078,0,0,1.0,1,0,3,2,2425,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
2079,0,0,1.0,1,0,3,21,1575,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
2080,1,0,0.0,1,0,6,12,6748,0,5,1.0,0,1.0,Taliban
2081,0,0,0.0,1,0,2,3,5056,0,5,0.0,1,0.0,New People's Army (NPA)
2082,0,0,1.0,1,0,3,1,1499,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
2083,0,0,0.0,1,0,3,14,2954,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
2084,0,0,0.0,1,0,3,2,7332,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
2085,0,0,0.0,1,0,3,21,4762,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
2086,0,0,1.0,1,0,3,14,2589,0,6,2.0,-9,0.0,Houthi extremists (Ansar Allah)
2087,0,0,0.0,1,0,3,3,3267,0,6,0.0,1,0.0,Irish Republican Army (IRA)
2088,0,0,0.0,1,0,3,14,195,0,6,1.0,0,0.0,Abu Sayyaf Group (ASG)
2089,0,0,1.0,1,0,3,1,4068,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
2090,0,0,0.0,1,0,2,14,2889,0,5,8.0,0,0.0,Fulani extremists
2091,0,0,1.0,0,0,2,13,3552,0,5,0.0,0,0.0,Kurdistan Workers' Party (PKK)
2092,0,1,0.0,1,0,2,14,13,0,5,3.0,0,0.0,Maoists
2093,0,1,0.0,1,0,3,4,12,0,6,0.0,-9,0.0,New People's Army (NPA)
2094,0,0,1.0,1,1,3,2,790,0,6,4.0,0,0.0,Al-Qaida in Iraq
2095,0,0,1.0,1,0,3,14,13,0,6,7.0,1,0.0,Al-Qaida in Iraq
2096,0,0,1.0,1,0,3,21,2659,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
2097,0,0,0.0,1,0,5,10,4755,0,5,0.0,1,1.0,National Liberation Army of Colombia (ELN)
2098,0,0,0.0,1,0,3,14,2448,0,6,0.0,1,1.0,Corsican National Liberation Front (FLNC)
2099,0,0,0.0,1,0,3,1,13,0,6,2.0,1,0.0,Abu Sayyaf Group (ASG)
2100,0,1,0.0,1,0,2,4,803,0,5,2.0,1,0.0,Kurdistan Workers' Party (PKK)
2101,0,0,0.0,1,0,2,4,2660,0,5,12.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
2102,0,0,0.0,1,0,3,14,1951,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
2103,1,0,0.0,1,0,6,14,5561,0,5,1.0,0,1.0,Palestinians
2104,0,0,0.0,1,0,3,14,1871,0,6,4.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
2105,0,0,0.0,1,0,2,14,6529,0,5,10.0,0,0.0,Sikh Extremists
2106,0,0,1.0,1,0,6,14,13,0,5,2.0,0,1.0,Muslim extremists
2107,0,0,0.0,1,0,3,4,172,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
2108,0,0,0.0,1,0,2,14,5876,0,5,12.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
2109,0,0,1.0,1,0,3,2,4102,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
2110,0,0,0.0,1,0,2,4,20,0,5,3.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
2111,0,1,0.0,0,0,1,14,5616,0,9,0.0,0,0.0,Palestinians
2112,0,0,0.0,1,0,2,2,4639,0,5,1.0,0,0.0,Muslim extremists
2113,0,0,0.0,1,0,6,19,97,0,5,0.0,1,1.0,Abu Sayyaf Group (ASG)
2114,0,0,0.0,1,0,2,14,6779,0,5,1.0,0,0.0,Taliban
2115,0,1,0.0,1,0,3,21,1109,0,6,0.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
2116,0,0,0.0,1,0,3,3,5112,0,6,0.0,1,0.0,New People's Army (NPA)
2117,0,0,1.0,1,0,7,1,2553,0,8,0.0,1,0.0,Irish Republican Army (IRA)
2118,0,0,0.0,1,0,7,19,56,0,8,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
2119,0,0,0.0,1,0,7,1,4810,0,8,0.0,1,0.0,National Liberation Army of Colombia (ELN)
2120,0,0,0.0,1,0,3,3,1574,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
2121,0,1,1.0,1,0,1,14,5574,0,5,1.0,0,0.0,Palestinians
2122,0,0,0.0,1,0,1,7,5635,0,9,1.0,0,0.0,Palestinians
2123,0,0,0.0,1,0,3,1,5918,0,6,2.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
2124,0,0,1.0,1,0,2,19,56,0,8,0.0,1,0.0,Shining Path (SL)
2125,0,0,0.0,0,0,3,20,6,0,6,0.0,0,0.0,National Liberation Army of Colombia (ELN)
2126,0,0,1.0,1,0,2,14,27,0,5,34.0,1,0.0,Fulani extremists
2127,0,0,0.0,0,0,3,7,7353,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
2128,0,0,0.0,1,0,2,3,803,0,5,2.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
2129,0,0,0.0,1,0,3,21,2659,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
2130,0,0,1.0,1,0,3,16,4434,0,6,0.0,1,0.0,Maoists
2131,0,0,1.0,1,0,3,14,205,0,6,0.0,-9,0.0,Donetsk People's Republic
2132,1,0,0.0,1,0,6,14,258,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
2133,0,0,0.0,1,0,2,4,2670,0,5,3.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
2134,0,0,0.0,0,1,1,2,1251,0,6,7.0,1,0.0,Al-Shabaab
2135,0,0,0.0,1,0,3,2,3476,0,6,2.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
2136,0,0,0.0,1,0,6,14,3647,0,5,1.0,1,1.0,Kurdistan Workers' Party (PKK)
2137,0,0,0.0,1,0,3,21,503,0,6,0.0,1,0.0,African National Congress (South Africa)
2138,0,0,0.0,1,0,3,14,13,0,6,4.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
2139,0,0,0.0,1,0,3,14,1812,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
2140,0,0,0.0,1,0,3,20,6,0,6,2.0,0,0.0,Houthi extremists (Ansar Allah)
2141,0,0,1.0,1,0,3,1,6349,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
2142,0,0,0.0,1,0,2,4,803,0,5,6.0,1,0.0,Kurdistan Workers' Party (PKK)
2143,0,0,1.0,1,0,2,3,175,0,6,0.0,-9,0.0,Al-Shabaab
2144,0,0,0.0,1,0,3,14,5710,0,6,0.0,1,0.0,Palestinians
2145,0,0,0.0,1,0,3,21,5890,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
2146,0,0,1.0,1,0,2,14,27,0,5,1.0,1,0.0,Fulani extremists
2147,0,0,0.0,0,0,3,3,1574,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
2148,0,0,0.0,1,0,1,2,4423,0,5,1.0,0,0.0,Maoists
2149,0,0,0.0,0,0,1,2,2939,0,5,0.0,-9,0.0,Houthi extremists (Ansar Allah)
2150,0,0,0.0,1,0,2,14,27,0,5,13.0,0,0.0,Boko Haram
2151,0,0,0.0,1,0,1,14,4301,0,5,1.0,0,0.0,Maoists
2152,0,1,0.0,1,0,2,4,48,0,6,0.0,-9,0.0,Donetsk People's Republic
2153,0,0,0.0,1,0,2,4,2660,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
2154,0,0,0.0,1,0,2,2,5857,0,5,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
2155,0,0,0.0,1,0,2,3,2770,0,5,4.0,1,0.0,Sikh Extremists
2156,0,0,0.0,1,0,2,4,5581,0,5,1.0,1,0.0,Palestinians
2157,0,0,0.0,1,0,2,4,2660,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
2158,0,0,0.0,1,0,2,4,172,0,5,3.0,-9,0.0,Taliban
2159,0,0,0.0,1,0,2,3,5048,0,5,1.0,0,0.0,New People's Army (NPA)
2160,0,1,1.0,1,0,7,1,1557,0,8,0.0,1,0.0,Sikh Extremists
2161,0,0,0.0,1,0,2,4,996,0,5,20.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
2162,0,1,0.0,1,0,2,4,3826,0,5,23.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
2163,0,0,0.0,1,0,3,14,3207,0,6,0.0,1,0.0,Irish Republican Army (IRA)
2164,0,0,0.0,1,0,3,3,5715,0,6,1.0,1,0.0,Palestinians
2165,0,0,0.0,1,0,3,1,1769,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
2166,0,0,1.0,1,0,3,14,13,0,6,2.0,0,0.0,Al-Qaida in Iraq
2167,0,0,0.0,1,0,2,4,2690,0,5,12.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
2168,0,0,1.0,1,0,2,4,1816,0,5,2.0,-9,0.0,Boko Haram
2169,0,0,1.0,1,0,3,1,2743,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
2170,0,0,0.0,1,0,2,4,803,0,5,3.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
2171,0,0,0.0,1,0,3,2,3791,0,6,0.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
2172,0,0,0.0,1,0,1,1,6481,0,5,3.0,0,0.0,Sikh Extremists
2173,0,0,1.0,1,0,3,14,730,0,6,7.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
2174,0,0,0.0,1,0,3,15,215,0,6,2.0,1,0.0,Al-Shabaab
2175,0,0,0.0,1,0,2,4,1346,0,5,1.0,-9,0.0,Al-Shabaab
2176,0,0,0.0,1,0,2,4,2660,0,5,0.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
2177,0,0,0.0,1,0,3,4,5581,0,6,1.0,1,0.0,Palestinians
2178,0,1,0.0,1,1,3,15,6982,0,6,31.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
2179,0,0,0.0,1,0,3,15,4139,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
2180,0,0,1.0,1,0,3,3,12,0,6,1.0,1,0.0,Al-Qaida in Iraq
2181,0,0,0.0,1,0,3,3,1478,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
2182,0,1,1.0,1,0,3,14,13,0,6,3.0,0,0.0,Al-Qaida in Iraq
2183,0,1,0.0,1,0,3,21,5413,0,6,0.0,1,0.0,Nicaraguan Democratic Force (FDN)
2184,0,0,0.0,1,0,6,1,5974,0,5,0.0,0,1.0,Revolutionary Armed Forces of Colombia (FARC)
2185,1,1,0.0,1,0,7,1,3634,0,8,0.0,1,1.0,Kurdistan Workers' Party (PKK)
2186,0,0,0.0,1,1,3,8,51,0,6,2.0,0,0.0,Boko Haram
2187,0,0,0.0,1,0,2,4,803,0,5,1.0,1,0.0,Kurdistan Workers' Party (PKK)
2188,0,0,0.0,1,0,2,4,2660,0,5,12.0,1,0.0,Nicaraguan Democratic Force (FDN)
2189,0,0,0.0,1,0,2,17,305,0,5,1.0,0,0.0,Houthi extremists (Ansar Allah)
2190,0,0,0.0,1,0,3,21,2710,0,6,0.0,1,0.0,Shining Path (SL)
2191,0,0,0.0,1,0,3,2,4197,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
2192,0,0,0.0,1,0,7,1,351,0,8,0.0,1,0.0,New People's Army (NPA)
2193,0,0,0.0,1,0,2,14,2763,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
2194,1,0,0.0,1,0,6,1,126,0,9,1.0,0,1.0,Abu Sayyaf Group (ASG)
2195,0,0,1.0,1,0,2,14,27,0,5,7.0,1,0.0,Boko Haram
2196,0,0,1.0,1,0,7,14,27,0,8,1.0,1,0.0,Fulani extremists
2197,0,0,0.0,1,0,2,3,85,0,5,1.0,0,0.0,Maoists
2198,0,0,1.0,1,0,3,21,2710,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
2199,0,0,0.0,1,0,2,4,3777,0,5,0.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
2200,0,0,0.0,1,0,3,14,1292,0,6,5.0,-9,0.0,Houthi extremists (Ansar Allah)
2201,0,0,1.0,1,0,2,14,27,0,5,7.0,1,0.0,Fulani extremists
2202,0,0,0.0,1,0,3,1,6833,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
2203,0,0,0.0,1,0,3,21,4800,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
2204,0,0,0.0,1,0,3,3,3627,0,6,0.0,1,0.0,Kurdistan Workers' Party (PKK)
2205,0,0,0.0,1,0,1,3,3119,0,5,1.0,0,0.0,Irish Republican Army (IRA)
2206,0,0,1.0,1,0,2,14,27,0,5,2.0,1,0.0,Fulani extremists
2207,0,0,0.0,1,0,3,19,4391,0,6,0.0,-9,0.0,Revolutionary Armed Forces of Colombia (FARC)
2208,0,0,0.0,1,0,7,19,3612,0,8,0.0,1,0.0,Kurdistan Workers' Party (PKK)
2209,0,0,0.0,1,0,5,15,5663,0,5,3.0,1,0.0,Palestinians
2210,0,0,0.0,1,0,1,14,3692,0,5,3.0,0,0.0,Sikh Extremists
2211,0,0,0.0,1,0,2,3,12,0,5,14.0,0,0.0,Taliban
2212,0,0,0.0,1,0,2,15,4607,0,5,2.0,1,0.0,Muslim extremists
2213,0,0,0.0,1,0,1,14,3084,0,5,1.0,0,0.0,Irish Republican Army (IRA)
2214,0,0,0.0,1,0,6,14,2094,0,5,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
2215,0,0,0.0,1,0,2,7,2711,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
2216,0,0,1.0,1,0,2,14,1829,0,5,1.0,-9,0.0,Fulani extremists
2217,0,0,0.0,1,0,6,8,214,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
2218,0,0,0.0,1,0,1,14,5632,0,9,1.0,0,0.0,Palestinians
2219,0,0,0.0,1,0,3,2,1610,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
2220,0,0,0.0,1,0,3,4,48,0,6,0.0,0,0.0,Donetsk People's Republic
2221,0,1,0.0,0,0,2,3,85,0,5,4.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
2222,1,0,0.0,1,0,6,1,46,0,5,1.0,0,1.0,Abu Sayyaf Group (ASG)
2223,0,0,0.0,1,0,3,1,3238,0,6,0.0,1,0.0,Irish Republican Army (IRA)
2224,0,0,0.0,1,0,3,14,13,0,6,9.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
2225,0,0,0.0,1,0,2,14,1216,0,5,9.0,0,0.0,Fulani extremists
2226,0,0,0.0,1,0,7,7,5570,0,8,0.0,1,0.0,Palestinians
2227,0,1,0.0,1,0,2,4,803,0,5,15.0,1,0.0,Kurdistan Workers' Party (PKK)
2228,0,0,0.0,1,0,3,2,5912,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
2229,0,0,1.0,1,0,3,4,48,0,6,1.0,-9,0.0,Donetsk People's Republic
2230,0,0,0.0,1,0,3,3,2470,0,5,1.0,1,0.0,Corsican National Liberation Front (FLNC)
2231,0,0,0.0,1,0,2,4,5153,0,5,1.0,0,0.0,New People's Army (NPA)
2232,0,0,1.0,1,0,3,1,1077,0,6,3.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
2233,0,0,0.0,1,0,3,14,3279,0,6,1.0,1,0.0,Irish Republican Army (IRA)
2234,0,0,0.0,1,0,2,3,514,0,5,1.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
2235,0,0,0.0,1,0,6,14,1216,0,5,15.0,0,1.0,Al-Shabaab
2236,0,0,0.0,1,0,3,21,4063,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
2237,0,0,1.0,1,0,3,14,367,0,6,0.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
2238,0,0,1.0,1,0,2,14,27,0,5,10.0,1,0.0,Fulani extremists
2239,0,0,0.0,1,0,3,1,1769,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
2240,0,0,0.0,1,0,2,4,48,0,5,4.0,1,0.0,Al-Shabaab
2241,0,0,0.0,0,0,3,20,6,0,6,0.0,0,0.0,Maoists
2242,0,0,0.0,1,0,2,14,5406,0,5,0.0,1,0.0,Nicaraguan Democratic Force (FDN)
2243,0,0,0.0,1,0,7,1,1952,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
2244,0,0,0.0,0,0,3,20,6,0,6,0.0,0,0.0,National Liberation Army of Colombia (ELN)
2245,0,0,0.0,1,0,2,2,1866,0,5,1.0,0,0.0,Boko Haram
2246,0,0,0.0,1,0,3,2,7308,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
2247,0,0,0.0,1,0,3,4,521,0,6,0.0,1,0.0,African National Congress (South Africa)
2248,0,0,0.0,1,0,2,4,2660,0,5,23.0,1,0.0,Nicaraguan Democratic Force (FDN)
2249,0,0,1.0,1,0,3,1,1188,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
2250,0,0,0.0,1,0,7,8,6786,0,8,0.0,1,0.0,Taliban
2251,0,0,0.0,1,0,3,19,3533,0,6,0.0,1,0.0,Kurdistan Workers' Party (PKK)
2252,0,0,0.0,0,0,1,1,3103,0,6,0.0,0,0.0,Irish Republican Army (IRA)
2253,0,0,0.0,1,0,3,4,20,0,6,9.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
2254,0,1,0.0,1,0,7,14,2057,0,8,1.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
2255,0,0,0.0,1,0,3,4,20,0,6,1.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
2256,0,0,0.0,1,0,2,4,2690,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
2257,0,0,0.0,1,0,2,4,291,0,5,2.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
2258,0,0,0.0,1,0,2,4,48,0,5,3.0,1,0.0,Muslim extremists
2259,0,0,0.0,1,0,3,2,564,0,6,0.0,1,0.0,African National Congress (South Africa)
2260,0,0,0.0,1,0,2,14,27,0,5,5.0,0,0.0,Fulani extremists
2261,0,0,1.0,1,1,3,4,48,0,6,10.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
2262,0,0,0.0,1,0,3,4,4808,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
2263,0,0,0.0,1,0,3,2,4098,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
2264,0,0,1.0,1,0,3,2,2425,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
2265,0,0,1.0,1,0,3,14,1257,0,6,0.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
2266,0,0,0.0,1,0,3,21,2659,0,6,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
2267,1,0,0.0,1,0,6,1,81,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
2268,0,0,0.0,1,0,1,14,5672,0,9,1.0,0,0.0,Palestinians
2269,0,0,1.0,1,0,3,1,1557,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
2270,0,0,1.0,1,0,3,1,1557,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
2271,0,0,0.0,1,0,2,4,803,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
2272,0,0,0.0,1,0,2,4,12,0,5,2.0,0,0.0,Maoists
2273,0,0,0.0,1,0,2,3,175,0,5,0.0,0,0.0,Maoists
2274,0,0,0.0,1,0,3,4,3306,0,6,3.0,1,0.0,Irish Republican Army (IRA)
2275,0,0,0.0,1,0,2,4,162,0,5,0.0,1,0.0,Donetsk People's Republic
2276,1,0,0.0,1,0,6,4,767,0,5,16.0,1,1.0,Al-Qaida in the Arabian Peninsula (AQAP)
2277,1,0,0.0,1,0,6,2,2888,0,5,1.0,0,1.0,Fulani extremists
2278,1,0,1.0,1,0,6,14,27,0,8,1.0,1,1.0,Boko Haram
2279,0,0,1.0,1,0,3,3,356,0,6,1.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
2280,0,0,1.0,1,0,3,4,6158,0,6,13.0,-9,0.0,Shining Path (SL)
2281,0,0,0.0,1,0,2,3,12,0,5,0.0,0,0.0,Maoists
2282,0,0,0.0,1,0,3,1,3192,0,6,0.0,1,0.0,Irish Republican Army (IRA)
2283,0,0,0.0,1,0,2,2,1324,0,5,0.0,0,0.0,Al-Shabaab
2284,0,0,0.0,1,0,2,4,93,0,5,1.0,-9,0.0,New People's Army (NPA)
2285,0,0,1.0,1,0,3,1,4064,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
2286,0,0,1.0,1,0,3,3,3950,0,6,2.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
2287,0,0,0.0,1,0,2,3,3185,0,5,1.0,0,0.0,Irish Republican Army (IRA)
2288,0,0,0.0,1,0,3,14,2347,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
